Temp_C,Humidity,Wind_kmh,Pressure_hPa,Season,Rain_Today
28.9,63,2.0,1037.4,Spring,1
11.9,97,22.1,991.6,Winter,0
18.6,35,17.4,1043.0,Autumn,0
24.7,35,16.9,1021.8,Spring,0
12.5,98,32.2,1001.0,Autumn,1
20.3,85,36.2,982.7,Winter,0
29.0,20,14.5,1022.3,Spring,0
31.0,24,8.5,999.7,Summer,0
22.6,69,27.4,1023.0,Winter,0
14.6,77,3.8,1038.3,Winter,0
31.0,54,14.5,1026.6,Summer,0
25.5,24,28.1,1013.8,Summer,0
18.1,93,17.3,1022.2,Autumn,1
24.1,42,1.1,1017.3,Summer,0
33.1,54,16.8,1043.8,Autumn,1
9.3,42,28.7,994.1,Spring,0
33.5,26,6.4,1035.6,Autumn,0
24.3,73,19.0,1004.2,Spring,0
32.2,95,36.0,1024.8,Spring,0
20.6,97,17.8,1028.8,Autumn,0
26.7,51,4.7,1018.8,Summer,0
20.8,96,7.7,1002.6,Spring,0
40.4,63,11.4,1014.0,Spring,1
21.2,72,13.4,1046.0,Spring,0
31.1,26,38.0,1024.6,Autumn,0
33.4,100,7.2,998.8,Spring,0
23.4,67,33.3,993.5,Spring,1
32.5,89,26.6,1043.1,Winter,0
7.9,65,16.4,986.4,Autumn,0
24.8,96,6.7,992.9,Spring,1
18.7,77,19.1,1018.2,Spring,0
36.2,88,35.7,1012.5,Spring,1
24.7,55,6.3,1045.0,Spring,0
20.2,84,4.7,1007.7,Spring,1
23.7,68,26.2,997.4,Autumn,1
21.0,78,22.4,1011.8,Summer,1
20.7,71,8.4,990.3,Winter,1
18.7,98,17.4,1034.1,Spring,0
6.9,20,24.7,1035.3,Summer,0
32.5,55,31.5,1039.3,Winter,0
24.2,65,33.4,1047.5,Spring,1
9.9,54,18.7,982.4,Winter,0
20.1,94,24.1,1018.4,Autumn,1
26.9,24,29.8,989.5,Autumn,0
16.0,77,5.6,983.4,Spring,0
25.7,74,25.4,1002.0,Spring,0
8.3,73,28.9,1032.3,Spring,1
27.9,35,31.1,1035.9,Spring,0
21.0,66,8.5,1020.8,Summer,1
31.8,66,26.7,989.4,Autumn,0
17.2,43,5.8,999.3,Spring,0
13.3,51,30.0,1041.0,Winter,1
31.3,55,17.7,1028.1,Spring,0
20.5,87,29.5,993.0,Autumn,0
14.0,70,24.1,1007.7,Winter,1
31.3,58,11.8,986.4,Summer,1
12.0,64,18.0,1038.1,Autumn,1
16.6,37,1.2,1010.4,Autumn,0
26.5,66,3.8,1028.0,Summer,0
12.3,88,15.8,984.8,Spring,0
19.0,27,28.7,989.5,Winter,0
28.4,91,5.1,999.3,Autumn,0
21.3,20,6.1,1031.2,Spring,0
18.9,88,31.2,991.3,Spring,1
34.1,92,31.1,987.6,Summer,0
26.1,98,19.5,1036.4,Autumn,1
27.4,64,17.7,1030.6,Spring,1
27.2,61,15.7,1047.3,Autumn,1
24.5,87,28.3,983.1,Summer,1
21.7,40,36.2,1035.4,Winter,0
25.5,36,17.8,1026.2,Spring,0
5.5,73,0.2,1046.5,Autumn,1
26.4,37,25.9,1005.9,Spring,0
29.6,76,30.2,990.7,Summer,1
18.6,70,28.1,1040.1,Autumn,0
24.4,33,35.5,1014.3,Autumn,0
12.2,23,34.0,1029.4,Spring,0
18.1,62,22.8,991.9,Autumn,1
13.8,97,20.9,988.4,Autumn,0
22.6,29,32.6,1046.4,Summer,0
31.7,36,30.5,1001.0,Summer,0
21.0,60,35.4,1025.7,Spring,1
23.2,43,17.2,1009.3,Spring,0
27.1,31,37.6,1007.6,Summer,0
24.9,43,4.0,1020.4,Spring,0
20.7,99,16.8,980.4,Summer,1
25.0,91,0.5,1029.8,Autumn,0
24.4,51,37.3,1021.4,Summer,0
22.5,62,36.4,987.3,Summer,0
33.0,24,2.3,1020.1,Winter,0
24.3,38,2.3,1032.6,Winter,0
22.7,48,29.7,982.3,Winter,0
7.5,54,0.2,1048.0,Autumn,1
15.9,77,4.1,985.7,Spring,1
41.3,79,36.6,990.3,Spring,1
18.7,92,31.1,996.6,Winter,1
30.0,91,14.5,1007.5,Spring,0
24.2,65,28.4,1013.5,Summer,1
36.6,74,0.3,1034.8,Summer,1
31.4,38,35.1,1021.1,Autumn,0
26.6,20,28.6,1018.3,Autumn,0
36.2,28,1.3,1037.4,Autumn,0
24.0,47,6.8,1007.9,Summer,0
32.5,81,36.5,981.2,Spring,0
16.0,72,32.0,988.5,Spring,0
19.3,73,27.8,1044.4,Autumn,0
22.3,98,34.5,1008.9,Winter,0
15.4,49,10.5,981.6,Autumn,0
9.1,34,22.2,1028.3,Winter,0
27.2,33,5.9,1045.6,Summer,0
39.6,25,32.9,998.7,Spring,0
36.3,90,38.8,982.3,Summer,1
6.5,57,12.7,1011.0,Autumn,1
21.4,27,39.6,981.0,Summer,0
28.1,83,37.4,1010.5,Autumn,0
25.7,30,27.3,1021.2,Spring,0
15.4,45,8.3,1020.8,Summer,0
14.2,60,38.7,985.1,Winter,0
46.4,50,40.0,1020.6,Spring,0
22.3,72,34.5,1040.0,Spring,0
24.3,82,30.2,1024.0,Autumn,0
26.5,88,31.2,1005.5,Spring,0
5.0,73,30.9,999.7,Summer,0
34.6,49,5.5,1030.7,Spring,0
45.2,27,8.2,1006.6,Winter,0
31.1,80,6.6,984.2,Autumn,0
31.8,91,3.7,1039.9,Autumn,1
25.0,61,27.2,998.2,Winter,1
28.6,74,31.5,1010.3,Autumn,1
20.7,52,12.0,994.2,Autumn,0
34.2,73,4.6,1022.3,Summer,0
28.4,46,12.4,1024.9,Summer,0
27.1,52,25.2,983.6,Winter,1
21.0,33,35.6,988.2,Summer,0
15.2,23,11.8,992.7,Autumn,0
28.8,57,30.7,987.3,Autumn,0
19.0,44,10.3,982.4,Spring,0
21.5,24,25.0,985.1,Winter,0
21.7,76,13.6,1031.2,Winter,1
23.2,89,31.3,981.0,Autumn,1
21.3,22,25.3,1041.0,Autumn,0
20.3,55,23.7,998.1,Spring,1
14.7,100,3.7,1015.5,Summer,0
22.0,69,35.5,998.8,Summer,1
27.0,49,25.5,1035.1,Autumn,0
21.1,39,4.8,1005.1,Spring,0
27.6,99,14.1,1025.4,Autumn,0
22.7,22,29.7,1038.2,Summer,0
37.9,47,12.8,1010.4,Summer,0
33.9,85,18.7,994.8,Summer,1
42.3,25,33.8,1011.3,Autumn,0
24.3,64,39.8,983.6,Winter,1
17.6,27,5.5,1021.7,Summer,0
18.2,23,34.3,1004.3,Autumn,0
16.1,37,3.6,1005.2,Summer,0
22.2,88,6.7,1030.0,Summer,1
25.1,87,29.6,1039.5,Spring,0
12.4,59,13.1,998.0,Spring,1
34.5,29,7.8,1044.1,Summer,0
19.8,29,20.8,1002.0,Autumn,0
29.6,68,15.0,1038.2,Spring,1
32.2,34,27.3,1038.9,Summer,0
21.2,83,12.2,1010.3,Summer,1
22.1,96,37.3,983.7,Winter,0
36.2,69,24.0,1041.8,Summer,1
14.4,90,10.2,981.6,Spring,1
14.5,89,39.1,1046.1,Summer,1
24.0,32,31.5,1044.4,Spring,0
15.4,23,36.2,1007.2,Winter,0
24.9,43,13.5,1019.5,Summer,0
5.6,37,36.3,1037.1,Autumn,0
12.5,70,27.3,1019.6,Summer,1
30.5,26,17.9,989.5,Autumn,0
19.8,68,0.9,1047.7,Autumn,0
21.8,47,32.2,1009.6,Summer,0
21.1,42,17.6,1035.3,Spring,0
32.3,68,24.0,987.9,Winter,0
30.1,84,2.5,1047.8,Autumn,0
32.8,91,24.3,1047.9,Summer,1
9.0,74,29.0,1028.2,Summer,0
27.1,76,6.5,1002.6,Spring,1
34.4,73,27.2,1027.2,Autumn,1
12.5,29,7.9,995.2,Spring,0
27.5,49,25.5,1005.9,Spring,0
21.8,74,11.3,1023.3,Autumn,1
28.7,97,30.9,988.6,Autumn,0
22.5,26,29.5,999.6,Winter,0
32.9,69,26.1,1023.9,Autumn,0
20.9,45,38.2,992.7,Spring,0
36.1,61,32.5,1009.9,Autumn,0
42.4,79,29.1,1000.6,Summer,1
26.2,62,17.4,1039.5,Autumn,0
22.1,31,32.4,1029.9,Autumn,0
12.9,94,1.9,1010.8,Spring,1
36.8,59,23.0,997.7,Spring,1
32.9,86,30.3,1026.9,Spring,0
17.3,53,22.7,1038.4,Winter,1
33.8,68,39.3,1012.4,Winter,1
33.8,35,32.9,1002.4,Autumn,0
36.1,100,2.3,989.0,Summer,1
34.9,93,7.3,1046.2,Winter,1
27.4,71,27.6,1045.6,Winter,0
32.0,68,21.2,1021.3,Winter,0
20.5,87,5.7,1023.3,Summer,1
26.1,73,25.4,1023.0,Winter,1
4.5,97,16.6,1020.3,Autumn,0
24.1,57,10.6,999.3,Summer,0
19.9,48,37.1,1043.8,Spring,0
32.8,63,1.6,1020.1,Autumn,1
20.1,31,32.3,985.5,Winter,0
22.6,80,36.4,1028.5,Spring,1
28.3,32,25.9,1033.3,Summer,0
29.8,55,9.4,1023.0,Autumn,1
16.8,37,0.9,1012.7,Summer,0
43.2,55,20.8,990.1,Autumn,1
12.3,51,23.5,1003.1,Winter,0
13.4,40,15.8,1049.0,Winter,0
23.6,37,37.5,999.4,Spring,0
34.8,53,9.1,983.2,Winter,1
25.4,29,37.6,1004.0,Spring,0
24.0,64,11.6,1015.2,Spring,0
28.0,100,36.9,1045.3,Autumn,1
34.5,76,3.9,1026.1,Autumn,1
18.6,67,15.0,1049.4,Spring,1
33.0,70,36.8,1021.8,Autumn,1
26.0,73,12.5,983.9,Summer,1
26.8,66,32.8,997.3,Spring,0
17.8,97,24.0,999.2,Summer,1
38.7,56,32.0,1044.7,Autumn,1
25.8,82,27.4,1029.7,Winter,1
17.6,96,6.9,1002.0,Summer,1
32.3,49,8.7,1042.7,Summer,0
15.4,55,23.4,1047.8,Autumn,1
12.1,52,39.1,1043.7,Summer,1
5.4,82,15.2,1014.9,Autumn,1
41.2,66,33.8,1030.3,Autumn,1
42.7,96,14.4,990.6,Autumn,0
36.3,46,6.5,997.4,Autumn,0
15.1,25,25.1,1016.0,Spring,0
20.2,43,12.3,1028.9,Spring,0
15.5,93,33.4,995.9,Autumn,0
19.5,42,22.3,1031.1,Spring,0
22.7,47,20.2,1042.2,Summer,0
23.7,94,21.6,1035.8,Summer,1
14.9,34,4.5,1036.2,Winter,0
17.1,27,11.7,999.0,Summer,0
18.1,98,20.7,1031.3,Spring,1
18.7,61,1.1,1016.0,Winter,0
21.6,30,23.8,989.9,Winter,0
1.0,23,38.1,982.0,Spring,0
24.2,66,24.1,1040.0,Autumn,0
18.5,98,25.9,982.4,Summer,0
22.7,98,37.8,1005.0,Winter,1
25.7,28,20.1,1016.0,Summer,0
24.5,42,33.5,1006.7,Winter,0
18.7,20,0.7,992.4,Summer,0
27.9,56,9.5,1012.3,Spring,0
19.9,66,32.4,1022.0,Autumn,0
31.1,44,1.2,1022.4,Spring,0
38.8,69,17.1,988.9,Spring,0
21.1,97,33.9,993.5,Winter,1
32.7,98,36.0,1043.4,Autumn,0
12.0,80,25.6,1035.5,Winter,1
18.8,100,8.6,1049.1,Spring,1
13.1,28,36.3,1028.4,Autumn,0
38.4,37,24.4,1020.9,Autumn,0
29.7,35,15.4,981.7,Summer,0
21.9,21,5.7,994.3,Summer,0
24.5,81,31.9,1010.3,Summer,1
22.0,37,25.0,1007.9,Autumn,0
41.2,89,9.8,1006.2,Spring,1
38.7,28,32.4,994.4,Summer,0
27.2,50,15.5,999.1,Spring,0
22.7,37,25.0,992.2,Winter,0
17.0,85,2.7,1048.0,Autumn,0
13.1,21,39.6,1042.6,Summer,0
21.7,48,8.2,995.1,Winter,0
16.5,23,7.5,1034.0,Summer,0
23.1,48,1.6,1002.7,Spring,0
23.0,95,30.4,989.1,Spring,0
27.2,27,0.5,1016.5,Winter,0
29.9,21,25.9,1048.4,Summer,0
27.5,36,21.6,1032.4,Spring,0
35.9,74,35.2,1044.8,Spring,0
24.9,82,22.8,1040.0,Winter,1
11.3,65,35.9,1010.9,Spring,1
20.0,98,30.9,996.1,Summer,1
35.4,20,26.8,1041.9,Summer,0
36.2,99,1.3,1011.2,Spring,0
16.2,61,5.9,1043.9,Spring,1
39.6,35,20.7,980.3,Winter,0
22.1,27,32.8,1039.0,Summer,0
27.5,29,14.9,1045.4,Autumn,0
25.2,59,39.7,1002.6,Summer,0
16.8,21,23.4,988.6,Summer,0
12.4,41,35.6,1023.4,Summer,0
22.7,62,30.4,1028.5,Autumn,0
21.0,65,30.7,1028.3,Summer,0
24.1,40,19.0,993.7,Winter,0
13.3,25,4.1,1030.7,Summer,0
14.5,38,26.1,1023.7,Spring,0
23.9,86,16.1,1003.3,Winter,1
29.5,23,19.4,1043.8,Spring,0
24.0,41,25.1,1048.6,Summer,0
20.7,37,35.8,1006.6,Winter,0
32.6,91,17.2,1048.5,Summer,1
17.7,29,21.6,1003.2,Spring,0
24.1,45,16.9,980.2,Summer,0
23.9,75,8.7,1036.0,Spring,1
25.1,69,36.2,999.3,Summer,0
21.2,87,23.5,987.0,Summer,1
25.7,77,7.3,1023.0,Summer,1
27.4,76,29.3,1011.0,Spring,0
28.2,52,1.2,988.7,Winter,0
29.7,78,10.2,1033.2,Spring,0
34.4,91,16.9,1020.4,Summer,0
17.3,45,29.8,1046.8,Spring,0
26.7,47,10.8,1030.7,Spring,0
23.7,84,17.9,1012.7,Spring,0
30.4,21,8.7,1008.0,Winter,0
27.4,54,34.6,1016.6,Winter,1
33.1,98,25.8,1022.3,Autumn,0
24.9,68,9.7,1032.9,Spring,1
38.7,91,6.0,1016.9,Spring,0
28.5,97,19.8,1042.6,Autumn,0
36.5,88,11.3,987.2,Winter,0
36.0,94,39.2,982.6,Spring,0
26.5,30,17.3,1031.1,Spring,0
23.3,38,38.3,1014.4,Spring,0
25.6,23,39.8,1021.7,Summer,0
40.2,25,23.4,1016.1,Summer,0
17.8,28,2.7,1033.2,Winter,0
17.8,33,25.6,1008.5,Winter,0
29.7,99,0.1,1033.7,Spring,1
25.3,94,37.4,1031.7,Winter,1
18.0,22,12.7,1046.9,Summer,0
15.8,56,0.2,982.2,Summer,1
11.4,37,16.8,1037.7,Summer,0
20.1,47,11.1,1015.7,Spring,0
26.0,32,25.2,1048.7,Winter,0
20.9,80,26.9,1047.9,Autumn,1
18.7,27,28.3,1020.4,Winter,0
24.0,93,1.7,1025.6,Summer,1
27.9,81,21.9,1045.5,Summer,1
37.0,97,2.5,1033.9,Spring,1
5.7,84,13.7,1028.5,Summer,1
17.8,65,39.4,1017.1,Summer,0
25.7,81,31.3,1010.5,Spring,0
40.8,74,5.4,1046.7,Summer,0
16.9,52,37.2,992.0,Summer,1
32.3,95,34.9,1007.3,Winter,1
17.7,49,24.3,1042.0,Winter,0
12.5,76,37.4,1039.1,Winter,0
29.7,71,25.8,1043.2,Spring,0
37.8,51,31.3,1031.0,Autumn,1
30.7,80,31.3,1018.5,Autumn,1
25.3,78,32.6,1020.0,Winter,0
35.3,49,17.1,1028.1,Summer,0
18.4,26,17.5,1033.9,Autumn,0
15.2,43,28.3,1039.4,Spring,0
23.8,30,36.5,1042.0,Autumn,0
26.6,56,17.8,1014.8,Spring,1
29.9,96,12.0,1045.3,Winter,0
22.9,93,20.4,1035.6,Winter,0
42.9,100,10.4,1023.3,Spring,0
26.5,63,31.7,1037.8,Spring,0
28.7,51,9.5,982.3,Winter,0
28.9,80,20.1,1037.8,Autumn,1
9.9,48,1.1,1014.4,Winter,0
25.0,32,37.4,1027.7,Summer,0
35.7,23,13.6,1047.3,Autumn,0
21.8,76,16.3,997.3,Spring,0
34.1,21,19.5,994.0,Winter,0
25.5,39,26.6,1013.2,Summer,0
9.6,76,18.2,1034.8,Summer,0
34.7,61,22.6,1036.5,Winter,1
28.0,78,7.5,992.8,Summer,0
26.3,44,30.9,1046.5,Winter,0
35.9,35,27.6,1000.1,Winter,0
14.7,65,0.8,1013.5,Summer,1
24.8,49,28.3,993.7,Autumn,0
14.1,46,19.5,1022.2,Winter,0
41.8,35,21.8,984.2,Spring,0
31.4,29,23.1,1023.0,Summer,0
23.3,22,3.6,1035.2,Autumn,0
32.8,51,28.4,996.7,Winter,1
28.0,28,0.7,991.9,Autumn,0
24.7,46,36.8,990.1,Winter,0
8.7,70,13.0,1021.1,Winter,1
37.1,40,28.2,1015.9,Spring,0
27.5,28,19.4,1028.1,Spring,0
21.3,90,10.3,1013.3,Winter,0
38.4,100,33.9,1016.0,Summer,1
22.9,86,22.2,1030.9,Spring,0
10.4,62,27.6,1031.1,Spring,0
17.5,82,23.6,1024.8,Spring,0
10.0,84,22.1,1021.6,Winter,0
25.3,65,0.6,1022.1,Spring,0
16.4,60,27.2,1025.1,Autumn,0
35.7,34,8.4,1029.3,Winter,0
33.5,35,37.4,1009.6,Autumn,0
31.6,45,30.5,1007.5,Spring,0
34.5,39,0.4,985.8,Winter,0
15.4,86,11.4,1045.1,Summer,1
19.8,80,14.7,984.0,Summer,1
26.2,37,22.3,1032.5,Winter,0
25.1,25,32.8,1019.9,Winter,0
36.5,41,22.3,1047.8,Autumn,0
30.9,26,25.1,1003.1,Winter,0
34.6,71,14.0,1021.3,Winter,0
11.7,37,31.5,1008.2,Winter,0
23.4,81,29.8,1048.8,Summer,1
4.5,42,38.2,1044.0,Summer,0
2.7,25,1.4,1011.2,Summer,0
21.3,84,34.6,994.4,Winter,0
20.6,58,12.0,990.7,Autumn,1
25.8,40,11.7,1017.0,Summer,0
34.6,66,36.9,1033.6,Autumn,0
19.0,28,2.2,983.7,Winter,0
14.2,80,28.9,1049.5,Autumn,0
17.6,72,6.3,1010.1,Winter,0
25.2,59,1.1,1019.6,Autumn,1
30.3,68,38.5,1025.5,Spring,0
20.4,79,28.5,1034.4,Autumn,1
31.8,64,18.0,1025.7,Summer,0
29.2,48,20.6,1020.4,Autumn,0
23.5,67,20.0,991.7,Autumn,0
34.9,69,18.0,991.1,Winter,0
37.2,26,16.1,981.6,Winter,0
24.6,41,31.9,987.5,Autumn,0
14.0,92,19.8,1004.6,Winter,0
14.0,92,18.8,1003.6,Autumn,0
30.9,44,22.1,1029.4,Autumn,0
26.7,83,33.5,995.3,Autumn,1
22.7,75,15.1,1019.7,Winter,0
24.3,57,34.6,1030.9,Winter,1
25.2,49,26.6,1019.5,Winter,0
36.5,42,28.9,982.1,Spring,0
32.0,98,28.8,989.3,Spring,0
30.2,66,21.4,1037.2,Winter,0
19.6,30,37.6,1022.3,Summer,0
17.0,50,30.3,1011.6,Spring,0
44.0,42,26.0,990.8,Spring,0
37.8,32,26.6,1023.2,Winter,0
22.8,70,36.0,1039.8,Summer,0
19.7,97,33.9,1020.6,Winter,0
28.9,90,21.5,989.5,Autumn,1
11.2,34,2.3,1018.5,Winter,0
28.5,49,12.8,1016.8,Summer,0
35.5,94,18.8,988.8,Autumn,1
26.1,89,12.7,1027.3,Spring,0
29.2,34,15.7,1002.7,Autumn,0
27.6,49,6.7,1036.4,Summer,0
20.5,91,31.5,1011.4,Autumn,1
27.4,87,33.2,1031.5,Spring,1
23.2,99,27.6,987.6,Summer,0
29.7,31,29.0,1046.5,Autumn,0
37.3,22,18.2,1033.2,Autumn,0
23.8,32,19.9,1049.7,Spring,0
31.5,90,22.9,982.4,Autumn,1
5.7,47,13.3,982.0,Summer,0
33.2,42,15.4,1031.4,Spring,0
41.5,98,27.0,1019.8,Winter,0
20.3,35,4.0,1009.7,Summer,0
26.6,63,10.4,1004.6,Winter,1
36.4,27,13.8,993.2,Spring,0
37.2,40,24.2,1027.4,Winter,0
24.5,38,37.4,1048.2,Autumn,0
19.9,30,23.3,1003.3,Spring,0
32.9,72,22.8,1048.4,Summer,0
29.3,55,39.2,1011.9,Autumn,0
28.7,55,17.7,1023.4,Summer,0
34.3,60,15.7,1047.9,Winter,0
9.6,59,26.9,1038.4,Summer,1
41.0,29,32.6,1049.7,Spring,0
36.3,28,0.6,1014.4,Spring,0
23.1,40,31.4,1007.7,Summer,0
28.4,83,9.9,1041.3,Summer,1
29.0,99,25.9,1003.0,Autumn,0
16.6,45,30.9,1020.6,Summer,0
24.2,88,0.8,987.1,Winter,1
33.9,86,38.8,997.1,Summer,0
21.6,34,31.5,1020.7,Autumn,0
17.7,99,0.0,1023.4,Autumn,0
30.9,51,38.7,1010.9,Spring,1
7.6,23,3.7,991.8,Summer,0
15.6,55,11.3,1032.5,Winter,0
17.7,98,29.0,1021.7,Autumn,0
31.6,75,26.3,1014.8,Summer,1
22.7,77,25.2,1044.3,Winter,1
32.7,89,11.3,1043.7,Winter,1
27.9,61,32.8,1007.6,Spring,1
18.6,46,30.4,999.0,Winter,0
22.2,56,37.5,980.9,Summer,1
14.2,43,12.0,1037.1,Summer,0
27.1,84,28.0,1002.8,Autumn,1
22.8,55,24.1,984.1,Autumn,0
40.3,28,30.5,1035.5,Summer,0
34.6,20,35.7,1034.1,Spring,0
20.6,40,7.9,1028.2,Autumn,0
29.3,93,3.7,1037.4,Spring,0
32.5,50,10.5,985.9,Summer,0
25.7,22,27.5,982.0,Winter,0
28.7,99,27.9,992.1,Winter,0
21.5,67,36.6,983.4,Summer,0
22.4,37,14.4,1044.2,Summer,0
20.5,42,37.0,1046.3,Autumn,0
21.0,70,23.9,1023.3,Summer,1
39.6,61,29.9,1022.0,Autumn,0
34.8,71,11.6,1027.1,Autumn,1
16.8,37,24.9,1030.1,Winter,0
26.4,41,32.7,1027.4,Winter,0
22.9,22,28.8,1007.7,Summer,0
34.2,87,28.6,988.3,Summer,0
26.1,47,8.5,1023.8,Summer,0
13.2,81,32.5,995.3,Summer,0
23.7,46,34.3,1048.2,Autumn,0
20.1,22,10.2,1036.6,Winter,0
9.9,83,0.1,1035.3,Spring,0
36.8,47,5.0,1044.4,Spring,0
30.5,66,39.1,1042.8,Winter,0
23.5,20,12.3,1034.7,Autumn,0
33.9,97,36.6,1049.3,Autumn,0
16.4,44,37.0,1016.7,Winter,0
35.9,73,21.9,981.0,Autumn,1
24.1,60,36.9,1012.8,Autumn,0
21.1,58,28.9,998.5,Winter,0
25.2,25,32.4,1018.8,Summer,0
29.8,67,2.6,1023.6,Summer,1
25.2,70,0.2,1025.1,Summer,1
31.2,39,29.0,1049.1,Summer,0
29.6,48,23.5,987.4,Summer,0
45.2,100,10.4,993.2,Spring,1
31.8,31,35.3,1012.2,Spring,0
27.2,44,19.0,982.1,Spring,0
27.2,37,0.1,994.7,Autumn,0
17.5,67,6.1,1029.7,Spring,1
6.6,42,7.2,982.8,Winter,0
26.1,53,21.8,1045.9,Spring,1
12.2,76,22.2,1047.5,Winter,0
21.2,90,25.3,997.7,Autumn,0
33.7,68,37.1,1048.0,Summer,1
39.9,69,12.4,1000.4,Spring,1
20.2,64,16.9,1034.0,Winter,1
22.2,71,6.3,1026.0,Spring,0
32.5,74,16.6,1046.6,Summer,0
18.3,83,31.5,1039.5,Spring,0
23.3,88,35.2,983.5,Spring,1
35.5,20,26.5,1034.0,Autumn,0
20.4,37,35.6,981.9,Winter,0
24.7,28,13.4,998.0,Autumn,0
25.3,49,39.4,1041.5,Autumn,0
10.3,53,4.2,1048.9,Winter,1
33.7,57,27.6,999.0,Winter,0
25.1,76,38.9,1009.0,Autumn,0
21.6,32,0.1,1036.6,Spring,0
36.4,20,37.5,1007.2,Summer,0
30.6,34,5.6,988.2,Autumn,0
13.2,61,36.2,1034.2,Summer,0
26.0,97,23.0,1041.6,Winter,0
33.0,46,15.4,1034.8,Winter,0
15.4,24,28.8,988.3,Autumn,0
20.7,88,39.7,1016.7,Winter,0
28.0,55,35.8,1024.0,Autumn,1
25.6,54,20.7,997.7,Winter,0
22.0,65,35.4,1028.1,Summer,1
28.8,52,7.7,989.6,Summer,1
29.5,60,6.2,1018.6,Spring,0
30.5,82,25.6,1024.9,Autumn,0
10.2,22,34.1,1014.3,Autumn,0
24.9,29,3.6,992.9,Autumn,0
27.3,92,33.5,1009.1,Winter,0
6.5,63,5.1,1035.8,Winter,0
27.5,71,24.3,987.6,Winter,0
14.5,29,26.0,1037.3,Spring,0
24.3,65,11.8,1015.6,Autumn,1
15.3,91,22.9,1041.7,Autumn,0
20.9,97,22.8,1005.2,Summer,1
15.0,60,19.2,1013.0,Winter,0
34.2,23,17.9,1016.9,Winter,0
23.5,24,33.4,1008.2,Autumn,0
25.1,56,22.9,1023.4,Winter,0
24.2,89,10.3,1039.0,Winter,1
27.9,100,21.2,1012.5,Summer,0
21.7,84,29.8,1023.5,Winter,1
26.2,89,17.2,1012.6,Summer,0
24.7,73,9.7,980.4,Spring,1
28.3,36,22.8,985.0,Autumn,0
22.5,84,24.7,1029.2,Summer,0
25.3,68,31.5,1001.1,Winter,1
25.0,63,4.6,1044.1,Spring,1
32.0,97,3.1,1041.4,Summer,0
31.5,21,21.8,1027.6,Autumn,0
15.7,77,31.6,1049.2,Spring,0
17.5,53,1.9,985.2,Summer,1
29.3,54,31.7,1034.1,Winter,0
14.2,81,30.0,1001.6,Summer,0
25.9,88,17.1,999.3,Spring,0
41.0,62,29.3,1033.7,Autumn,1
21.8,88,35.4,1004.8,Winter,0
25.4,81,37.4,989.2,Autumn,0
27.8,93,7.2,1014.3,Summer,0
18.3,21,11.8,1001.7,Winter,0
24.8,80,27.0,1032.3,Summer,1
23.5,88,31.9,988.5,Autumn,1
33.2,48,26.7,1045.8,Summer,0
28.2,89,9.9,1030.6,Summer,0
22.4,94,32.8,1006.1,Winter,1
33.6,75,25.3,1042.3,Summer,0
39.7,97,0.4,983.4,Autumn,1
13.7,65,22.9,1031.7,Autumn,0
26.1,63,34.0,1048.4,Summer,1
15.2,85,39.6,1038.1,Autumn,1
26.1,92,30.8,1029.1,Spring,1
27.5,85,39.0,1016.0,Winter,0
27.7,51,39.1,1040.1,Winter,1
26.0,48,15.9,998.2,Spring,0
37.1,55,4.7,1010.4,Autumn,1
25.0,58,12.3,992.1,Autumn,1
17.9,85,1.8,1011.9,Autumn,0
22.0,71,14.6,1023.1,Summer,1
33.0,65,2.5,1010.1,Summer,0
24.9,86,17.3,987.4,Summer,0
37.3,98,35.2,1035.8,Winter,1
23.5,97,24.2,993.6,Autumn,1
30.2,60,24.9,1027.5,Spring,0
26.7,74,10.5,1010.5,Spring,0
33.0,47,29.7,1047.4,Winter,0
20.8,90,25.5,1046.7,Summer,1
20.5,74,3.8,1044.8,Winter,0
21.8,35,32.6,983.7,Autumn,0
13.4,98,15.2,993.9,Spring,0
17.1,67,36.3,1012.6,Autumn,1
8.9,29,38.4,1043.9,Spring,0
25.8,83,9.3,1036.9,Autumn,1
21.8,84,25.0,1030.6,Spring,1
25.6,32,25.1,1028.0,Winter,0
28.4,72,0.4,987.8,Summer,0
15.7,36,8.8,1027.1,Summer,0
37.3,75,28.2,997.8,Spring,1
19.8,76,35.9,1041.5,Summer,1
19.4,41,25.6,1048.2,Spring,0
39.3,51,8.8,1031.4,Winter,0
26.3,76,35.2,1038.6,Winter,1
24.5,65,16.0,994.6,Spring,0
23.0,95,15.1,986.9,Autumn,1
20.4,100,23.6,1028.7,Autumn,1
28.3,33,10.8,1031.1,Spring,0
20.8,43,3.1,1045.4,Autumn,0
8.5,22,10.8,1031.7,Spring,0
25.0,37,22.9,1032.6,Spring,0
26.7,35,19.3,999.0,Winter,0
23.1,99,31.6,1016.9,Winter,0
12.6,52,20.3,1035.9,Spring,0
11.2,94,37.7,1033.8,Summer,1
10.1,81,39.5,1009.2,Spring,1
25.9,26,19.4,1036.6,Winter,0
21.3,25,1.6,1046.0,Summer,0
31.6,45,15.2,1044.7,Summer,0
28.2,97,17.6,1003.6,Summer,0
24.2,52,28.7,1033.8,Winter,1
20.6,32,13.3,1030.5,Autumn,0
40.9,46,18.9,1019.5,Summer,0
22.1,94,5.6,1047.1,Spring,1
31.0,66,36.5,1032.1,Winter,1
