Voltage,Current,Temperature,Vibration,Fault
220.11,11.72,63.78,4.03,0
229.14,9.4,20.89,6.02,0
233.58,6.45,21.91,7.19,1
221.98,11.33,49.31,5.94,0
216.36,6.89,99.9,6.09,1
230.39,2.12,24.21,5.11,0
220.43,1.65,50.26,1.29,0
210.55,1.97,35.24,4.69,0
226.07,4.36,39.27,2.31,0
237.71,11.11,59.73,5.94,0
241.15,6.09,63.56,8.46,1
213.35,3.51,82.25,4.68,1
228.07,9.7,36.88,3.77,0
239.27,7.41,64.64,2.32,0
231.7,7.26,93.89,8.09,1
237.21,6.87,67.23,4.35,0
230.69,12.29,65.26,0.7,0
211.05,10.02,91.12,5.48,1
234.84,12.62,59.46,0.75,0
227.06,12.14,92.41,1.6,1
244.46,8.07,41.5,4.33,0
229.8,11.63,98.35,0.63,1
237.18,2.65,84.08,6.9,1
242.3,5.96,21.94,1.19,0
234.78,14.04,68.03,5.08,0
236.89,9.65,84.99,1.49,1
229.19,6.08,78.95,1.57,0
220.9,8.62,42.64,8.58,1
234.51,13.49,70.38,8.81,1
211.95,0.1,58.27,8.8,1
231.86,10.41,36.21,6.06,0
243.43,9.48,23.56,6.59,0
211.64,12.25,30.13,0.23,0
226.61,3.16,74.83,3.84,0
232.22,4.35,82.28,1.44,1
245.44,8.42,38.65,7.19,1
246.51,15.0,82.27,3.13,1
220.2,7.92,35.41,7.0,0
213.87,12.09,79.36,9.8,1
220.64,8.87,65.12,2.98,0
221.66,7.24,96.37,5.97,1
231.27,3.86,47.39,0.84,0
210.63,0.71,21.31,6.37,0
216.38,11.45,90.43,1.29,1
246.94,8.56,96.37,1.33,1
236.04,4.2,65.07,1.38,0
211.94,4.25,35.74,4.36,0
217.7,8.36,68.07,0.19,0
225.53,12.25,29.12,0.4,0
248.13,12.52,99.61,0.46,1
224.78,3.1,22.91,8.87,1
241.74,13.02,38.87,7.25,1
238.52,6.75,81.14,5.31,1
224.73,1.23,62.62,4.36,0
226.73,10.06,70.95,0.4,0
226.34,13.29,96.46,0.73,1
211.74,13.3,43.59,4.76,0
219.28,11.72,88.13,1.36,1
243.36,11.24,49.03,0.94,0
215.94,14.42,55.75,9.13,1
231.58,6.07,52.5,5.48,0
210.93,8.57,30.17,9.5,1
223.23,2.79,36.5,3.86,0
248.01,1.14,64.97,0.5,0
240.89,10.3,72.63,6.16,0
246.86,3.48,57.35,0.06,0
233.33,12.8,61.0,5.32,0
232.67,12.44,79.6,0.57,0
242.93,14.74,95.71,6.76,1
229.01,11.28,24.09,2.97,0
248.51,10.31,53.88,6.09,0
224.77,6.12,84.06,8.23,1
211.44,6.6,37.31,7.13,1
225.87,7.66,61.31,6.53,0
246.87,3.49,44.17,5.69,0
244.97,0.8,54.16,4.94,0
244.13,12.01,63.69,2.98,0
246.91,2.83,58.26,3.24,0
227.37,11.18,39.52,6.1,0
225.31,7.23,48.83,1.97,0
217.92,9.4,87.22,6.73,1
231.52,13.17,82.07,1.85,1
220.34,1.84,86.39,9.67,1
229.66,3.01,54.4,2.15,0
233.77,14.66,62.38,7.04,1
238.91,8.92,28.35,3.62,0
219.6,4.5,67.19,9.15,1
236.51,5.03,88.58,8.44,1
229.77,14.71,28.65,2.03,0
245.92,3.03,60.31,2.47,0
239.62,2.98,41.51,5.96,0
241.52,6.12,47.61,1.68,0
229.3,9.52,78.44,0.13,0
246.87,3.56,49.04,5.64,0
232.65,5.22,50.47,5.93,0
224.28,8.15,50.65,7.4,1
247.77,12.85,93.04,5.87,1
242.26,10.45,43.65,2.74,0
214.77,13.26,77.31,7.34,1
224.33,6.13,27.75,9.82,1
232.64,9.56,34.86,8.9,1
249.02,2.65,29.63,4.7,0
224.11,13.61,72.53,0.0,0
211.47,11.41,44.31,9.68,1
238.15,8.51,46.92,0.33,0
211.03,7.25,38.83,3.07,0
213.94,5.04,28.19,8.97,1
226.75,12.49,96.76,0.88,1
233.04,6.96,77.56,8.83,1
234.45,5.71,90.05,1.18,1
236.17,9.77,59.78,9.3,1
220.5,0.94,58.55,8.51,1
222.94,6.27,70.39,5.43,0
222.36,9.1,23.18,6.73,0
222.91,6.24,33.32,7.33,1
249.66,7.83,76.66,5.38,0
227.78,6.06,93.37,4.12,1
235.7,5.4,34.34,9.89,1
226.0,14.65,65.05,3.9,0
215.57,5.91,43.35,4.25,0
232.22,7.73,62.59,8.51,1
230.75,3.37,91.3,8.46,1
212.69,3.41,82.13,7.04,1
241.73,12.44,65.73,6.04,0
242.55,7.11,88.68,7.35,1
233.13,12.95,72.45,3.41,0
238.97,12.16,82.64,8.23,1
222.87,7.76,42.32,4.45,0
220.62,11.65,52.02,7.27,1
234.22,0.64,51.05,9.96,1
218.35,1.99,68.67,3.65,0
226.22,13.11,70.03,7.57,1
217.01,2.31,45.93,7.82,1
248.58,6.66,88.66,9.78,1
226.83,4.38,25.87,9.52,1
235.24,13.84,84.43,7.64,1
241.86,11.92,60.31,8.1,1
226.29,13.61,23.58,2.72,0
213.46,3.64,21.75,3.38,0
243.9,12.59,75.14,3.63,0
233.48,9.46,38.64,2.06,0
231.9,9.94,27.02,3.56,0
240.37,8.44,27.41,9.92,1
237.44,11.27,40.51,8.32,1
235.4,2.03,81.22,2.15,1
224.04,1.76,90.12,4.36,1
235.15,13.57,38.1,2.56,0
229.7,3.46,33.56,5.44,0
215.6,9.34,64.46,3.59,0
236.89,7.02,76.51,8.54,1
242.6,3.83,98.84,6.4,1
234.71,3.84,78.62,7.23,1
232.99,10.43,69.89,5.61,0
232.56,9.28,28.41,1.58,0
229.4,0.28,39.83,3.53,0
235.44,3.95,82.03,9.94,1
213.61,9.98,35.19,2.93,0
239.34,3.04,96.36,1.77,1
235.65,0.72,40.54,8.82,1
235.46,5.98,96.25,9.66,1
220.06,5.43,85.52,6.85,1
234.69,4.79,31.08,2.46,0
243.5,0.94,46.65,0.63,0
219.8,8.24,37.8,2.67,0
220.77,5.75,66.69,5.76,0
232.67,3.07,42.73,5.33,0
241.61,14.86,73.98,3.43,0
233.47,1.76,78.16,5.22,0
247.8,2.01,58.08,3.14,0
239.49,9.54,74.05,0.67,0
213.02,14.94,39.64,3.74,0
225.53,14.96,71.28,0.18,0
226.51,7.47,57.47,8.22,1
229.89,10.53,55.03,7.33,1
232.05,11.32,83.61,8.22,1
228.32,3.11,47.14,1.83,0
218.67,11.09,51.28,0.76,0
218.05,11.37,54.17,1.91,0
246.29,10.08,62.0,4.48,0
229.0,0.54,50.47,9.48,1
222.08,5.08,49.37,1.91,0
221.23,5.24,54.18,4.44,0
246.27,13.74,33.46,2.56,0
213.17,1.95,94.78,9.23,1
242.64,10.39,93.74,2.47,1
219.3,8.25,56.41,5.51,0
247.41,9.83,72.05,7.54,1
226.46,8.48,36.32,6.05,0
229.33,2.69,86.84,7.31,1
241.95,8.95,59.52,4.95,0
237.76,8.93,47.82,0.51,0
220.25,11.69,99.29,1.64,1
237.89,5.47,73.11,8.09,1
236.55,13.67,65.62,1.13,0
240.63,3.02,34.55,1.2,0
240.16,3.44,58.12,4.01,0
227.12,3.17,93.19,9.59,1
231.27,4.36,60.11,1.16,0
215.84,5.04,74.97,2.72,0
226.7,6.43,94.54,8.43,1
213.24,13.25,36.97,8.51,1
214.19,7.04,81.82,3.63,1
228.06,0.76,98.03,6.91,1
234.91,13.76,64.82,1.6,0
246.36,6.83,58.4,2.35,0
210.21,14.87,33.62,4.53,0
248.46,6.92,49.69,3.44,0
243.26,7.01,71.69,9.86,1
213.15,14.59,33.33,9.63,1
231.45,11.09,55.33,4.53,0
246.07,0.98,88.88,4.36,1
230.38,13.99,21.65,3.29,0
240.48,12.77,70.69,4.62,0
222.59,7.55,29.63,9.09,1
248.5,6.95,27.77,8.83,1
234.47,2.84,92.85,8.55,1
210.82,2.52,43.58,9.87,1
242.76,13.22,95.12,4.01,1
216.07,1.11,72.47,0.03,0
247.27,13.56,52.01,6.63,0
236.54,9.82,56.58,2.04,0
210.16,1.61,93.82,6.3,1
229.06,5.28,53.42,8.22,1
220.71,6.9,92.74,7.35,1
230.36,6.28,75.29,9.31,1
238.59,12.59,85.61,9.16,1
249.72,2.64,78.61,4.59,0
244.86,8.09,97.22,9.69,1
222.18,12.0,58.56,4.09,0
233.27,1.04,61.94,1.29,0
234.81,6.0,60.15,1.94,0
238.33,8.67,68.49,0.54,0
243.49,4.53,48.84,5.26,0
224.65,9.95,50.31,5.72,0
223.28,7.62,27.44,9.0,1
239.87,11.82,88.81,8.14,1
235.71,7.77,63.25,2.6,0
227.86,6.17,43.86,3.34,0
232.27,12.4,62.35,9.97,1
224.97,2.27,45.91,5.98,0
224.71,1.37,48.14,4.36,0
210.89,5.69,45.53,1.48,0
223.69,4.2,67.31,8.08,1
248.15,11.47,76.58,5.22,0
218.39,3.02,27.92,2.76,0
241.21,6.01,51.7,1.56,0
222.49,1.96,96.81,4.89,1
226.39,0.7,26.63,6.32,0
233.29,8.6,82.56,5.92,1
247.12,9.3,84.7,3.46,1
242.2,2.39,46.23,5.33,0
212.33,7.31,77.4,9.85,1
217.63,3.26,65.24,9.45,1
222.08,10.93,53.27,6.5,0
228.41,11.12,91.21,5.97,1
239.87,3.86,27.88,2.48,0
213.2,7.15,43.39,2.87,0
216.71,14.76,20.61,0.42,0
242.61,6.26,64.8,5.68,0
220.79,11.52,78.34,7.51,1
226.53,7.29,46.2,9.39,1
213.15,8.37,26.88,2.93,0
212.06,5.62,95.94,2.44,1
213.0,3.65,71.35,6.61,0
237.82,8.91,23.26,0.58,0
227.42,8.7,96.98,7.7,1
235.37,6.29,80.29,2.82,1
232.52,7.9,78.42,7.36,1
226.58,10.61,47.66,6.41,0
214.92,6.99,34.24,2.41,0
240.61,5.36,94.68,2.71,1
248.18,4.88,43.13,9.69,1
214.69,2.34,65.75,9.48,1
219.08,10.05,42.62,2.14,0
229.31,8.2,29.42,3.87,0
234.59,11.17,50.67,4.01,0
227.95,4.73,57.04,2.35,0
226.6,14.26,86.83,7.1,1
216.93,4.35,67.01,9.53,1
214.76,6.5,99.37,5.98,1
214.56,12.14,26.3,6.74,0
225.48,2.32,30.68,2.38,0
213.26,14.49,72.01,8.12,1
230.7,0.31,82.53,2.18,1
220.12,5.69,35.53,0.77,0
213.35,1.97,26.23,5.14,0
235.5,7.67,41.35,0.12,0
222.29,8.11,34.36,0.08,0
238.1,9.11,78.83,1.11,0
248.35,1.24,60.66,2.47,0
232.13,12.21,98.13,6.59,1
230.7,12.49,27.92,3.76,0
217.74,0.94,33.91,8.39,1
222.37,4.13,77.73,7.3,1
217.65,3.31,62.17,1.19,0
210.42,2.35,27.2,7.76,1
233.13,1.97,51.87,9.18,1
222.3,1.38,54.07,0.2,0
211.23,3.68,85.38,0.95,1
224.38,0.39,31.72,5.23,0
243.98,7.99,35.78,8.7,1
240.27,8.75,32.46,8.98,1
235.79,11.56,76.48,7.18,1
241.9,1.84,92.32,7.45,1
228.05,13.31,90.63,0.82,1
245.85,2.68,30.21,3.66,0
218.6,5.34,63.85,7.06,1
221.71,14.92,45.82,6.49,0
221.53,5.75,25.66,2.47,0
211.58,10.44,23.73,0.86,0
235.12,2.09,86.11,5.99,1
239.47,4.42,21.85,8.33,1
240.05,3.74,52.06,9.32,1
211.51,5.44,84.98,7.2,1
217.32,10.63,79.68,2.18,0
232.43,12.44,22.69,3.49,0
249.68,13.53,91.68,1.21,1
227.26,13.8,89.85,9.81,1
211.7,2.87,84.07,3.66,1
238.03,10.72,61.47,7.3,1
247.55,10.11,49.91,4.74,0
212.68,5.85,84.49,3.85,1
218.72,9.39,41.34,6.83,0
237.55,10.45,42.14,6.6,0
239.58,12.17,34.02,9.26,1
210.86,0.5,27.25,1.27,0
215.58,2.31,44.78,2.76,0
216.66,2.6,46.51,5.91,0
232.28,11.07,41.48,6.38,0
240.08,3.03,38.76,1.03,0
248.45,14.33,97.67,4.68,1
234.24,1.59,82.62,3.57,1
244.55,6.85,38.84,0.51,0
234.13,7.78,56.59,0.16,0
235.28,1.15,66.08,7.09,1
239.08,1.1,72.04,2.22,0
213.88,3.77,49.0,0.34,0
233.04,8.06,55.89,5.32,0
215.79,5.7,54.24,4.1,0
219.49,7.63,24.0,6.01,0
228.87,6.09,31.06,8.58,1
247.26,14.46,75.32,2.4,0
229.34,11.4,52.45,9.53,1
222.21,9.75,77.2,3.19,0
237.15,0.76,52.03,3.8,0
246.82,4.3,68.63,3.45,0
233.55,9.48,32.2,7.21,1
229.27,10.58,76.33,2.97,0
220.25,14.75,57.75,8.12,1
224.35,13.22,89.3,8.51,1
220.16,1.79,61.84,3.86,0
223.12,8.15,30.0,7.59,1
230.36,11.79,96.66,6.11,1
218.2,12.44,71.6,3.44,0
210.04,9.46,37.46,3.29,0
217.36,6.98,69.78,1.04,0
242.65,13.57,69.47,7.0,0
210.94,10.96,36.21,8.12,1
215.21,8.8,93.09,2.08,1
228.12,14.69,43.6,8.05,1
226.22,0.38,60.53,7.63,1
224.09,13.12,31.54,8.58,1
218.59,14.62,48.27,4.45,0
217.48,8.0,41.8,1.53,0
219.14,0.2,23.59,9.32,1
232.98,9.19,55.44,5.98,0
226.36,10.21,66.39,8.24,1
219.9,7.43,41.48,8.04,1
227.3,3.08,91.24,3.34,1
228.78,0.45,22.51,9.77,1
231.65,13.5,72.41,7.87,1
211.08,0.54,97.05,2.61,1
232.42,5.0,46.22,6.73,0
232.5,1.51,76.58,0.39,0
230.37,13.74,37.52,7.38,1
213.46,13.8,90.4,7.04,1
229.36,4.25,63.86,9.27,1
218.75,11.17,74.12,9.25,1
213.26,4.24,65.58,5.93,0
243.91,7.08,45.07,4.54,0
232.26,10.0,68.81,1.54,0
230.43,8.74,24.21,7.6,1
215.02,13.11,34.72,2.08,0
230.01,7.86,47.05,6.43,0
249.3,5.71,51.04,4.0,0
213.13,9.12,25.69,5.56,0
246.98,13.94,71.08,7.68,1
210.22,7.8,70.74,2.6,0
210.94,11.58,81.52,6.49,1
229.37,10.28,20.97,5.16,0
232.58,12.09,79.67,3.99,0
224.98,11.25,31.68,4.22,0
244.67,12.61,20.17,9.4,1
214.87,1.25,65.25,3.7,0
210.93,14.08,63.77,5.28,0
217.14,14.11,79.83,5.81,0
235.06,13.37,68.16,0.15,0
239.21,11.62,69.29,4.82,0
224.86,3.3,45.1,9.3,1
244.22,5.73,46.22,5.27,0
212.45,0.45,93.23,9.6,1
221.25,8.66,62.28,3.92,0
243.86,14.65,62.39,8.35,1
245.15,10.06,99.15,0.1,1
237.98,1.08,83.8,2.43,1
223.2,11.54,26.01,7.13,1
226.3,2.29,83.8,7.82,1
213.66,12.12,47.24,0.03,0
231.89,3.13,96.35,6.89,1
242.3,5.67,59.86,8.15,1
236.83,5.51,77.02,2.39,0
229.56,14.66,85.44,2.07,1
249.48,5.97,69.61,2.62,0
227.29,4.94,46.46,5.24,0
220.62,6.9,23.51,4.41,0
244.93,14.17,74.65,6.38,0
246.04,6.44,88.92,1.44,1
235.14,1.02,28.45,4.06,0
216.61,4.69,31.22,4.7,0
227.75,8.73,51.32,9.47,1
210.64,11.46,42.69,4.4,0
220.78,10.49,87.3,7.5,1
213.08,10.74,32.07,1.33,0
220.59,11.49,42.94,8.83,1
214.73,13.03,68.6,7.06,1
237.8,14.48,85.97,1.43,1
230.75,5.75,88.67,1.69,1
230.95,8.48,81.86,2.72,1
247.64,7.11,38.36,1.96,0
235.7,8.82,89.2,3.18,1
238.5,11.19,40.21,6.01,0
237.16,14.41,33.66,0.29,0
219.59,0.81,86.78,9.68,1
233.22,10.11,81.54,7.23,1
241.9,1.82,68.38,5.96,0
240.71,5.87,67.71,1.71,0
226.86,5.61,28.63,4.4,0
232.16,2.41,86.09,7.59,1
241.67,9.11,23.53,1.07,0
226.56,11.47,65.58,9.55,1
237.88,14.38,81.05,6.73,1
248.06,10.1,51.93,8.52,1
228.92,6.36,72.48,1.01,0
241.23,1.91,80.06,1.15,1
243.73,6.43,89.17,8.35,1
219.69,0.32,79.88,7.84,1
216.3,11.47,84.04,8.07,1
210.41,1.04,73.58,9.62,1
237.69,4.34,70.3,5.51,0
242.12,2.18,28.79,7.55,1
214.86,11.96,83.06,1.93,1
228.76,7.63,57.79,7.56,1
240.76,14.75,71.52,4.96,0
230.11,8.43,89.07,3.47,1
232.71,10.4,56.81,1.27,0
239.0,6.33,21.76,5.94,0
215.49,2.66,74.71,6.84,0
226.0,12.11,73.48,3.74,0
211.86,14.32,71.99,1.3,0
241.54,1.24,28.41,6.77,0
245.91,3.51,56.63,9.76,1
214.0,2.84,44.72,8.07,1
232.08,11.91,64.49,5.25,0
222.26,10.8,92.9,0.46,1
233.03,13.96,93.14,5.93,1
249.63,6.26,47.0,4.38,0
212.04,8.82,68.39,9.55,1
216.64,0.2,27.33,0.53,0
239.91,14.92,53.92,4.1,0
228.27,3.97,20.61,9.34,1
221.17,11.74,97.06,6.75,1
213.74,0.39,28.24,4.89,0
241.47,10.27,48.96,5.83,0
234.94,12.91,31.21,3.77,0
220.07,0.3,85.16,6.72,1
210.76,5.03,36.62,5.77,0
225.75,6.25,24.18,7.85,1
214.88,13.28,91.76,2.94,1
243.46,0.43,25.36,3.1,0
240.83,7.21,62.75,2.39,0
221.28,10.27,83.43,2.21,1
232.43,10.71,44.12,5.35,0
242.13,4.0,67.79,5.27,0
246.25,10.67,86.32,8.16,1
233.7,9.06,45.62,0.22,0
212.39,9.71,41.55,3.75,0
241.15,11.38,42.01,8.61,1
237.74,11.63,26.61,5.64,0
221.75,9.43,87.8,9.6,1
243.24,2.31,71.77,6.93,0
235.69,14.5,48.92,4.89,0
221.0,0.87,26.12,6.97,0
246.99,6.96,78.3,1.09,0
243.21,1.33,75.14,7.48,1
220.15,1.45,94.29,5.61,1
219.58,14.98,53.33,6.82,0
229.49,11.63,64.02,8.84,1
229.68,1.91,69.33,1.1,0
231.17,4.3,20.28,2.81,0
238.37,9.55,77.76,0.99,0
244.99,11.53,63.31,5.55,0
217.48,4.87,92.62,1.25,1
238.49,11.9,53.53,9.7,1
238.22,5.64,29.14,1.66,0
245.49,9.43,45.79,6.99,0
235.39,1.2,44.46,7.53,1
223.63,11.91,65.84,2.08,0
248.21,8.41,96.87,8.03,1
249.83,12.32,34.67,0.09,0
234.44,0.43,73.07,8.4,1
246.14,12.98,40.16,6.61,0
236.98,2.21,58.08,3.03,0
226.59,7.39,28.67,9.36,1
248.65,14.56,72.52,1.64,0
220.46,7.93,98.49,8.0,1
232.96,8.43,65.32,8.99,1
240.79,10.8,44.95,6.44,0
246.02,12.92,74.54,5.11,0
228.79,10.56,55.85,3.97,0
247.59,12.87,27.9,1.43,0
224.23,6.88,96.56,8.83,1
235.1,0.43,28.18,7.03,1
216.07,8.54,81.36,8.15,1
248.46,1.84,92.9,4.69,1
243.64,6.55,51.0,1.84,0
216.49,4.48,67.99,5.24,0
220.32,9.72,91.53,6.85,1
246.17,0.94,34.74,1.15,0
212.72,10.35,96.75,3.93,1
249.88,8.62,34.46,4.99,0
224.97,10.95,40.39,3.8,0
216.58,10.8,44.08,2.93,0
234.56,7.7,46.28,0.28,0
213.11,5.56,21.31,9.91,1
217.52,4.47,64.81,4.2,0
236.69,1.29,23.57,3.46,0
216.43,0.16,74.8,8.9,1
243.64,11.29,30.84,7.29,1
226.25,6.78,81.5,3.24,1
217.65,12.26,92.86,9.75,1
221.59,10.77,55.41,8.51,1
211.84,11.81,78.66,9.18,1
222.45,8.65,96.84,5.07,1
246.12,1.12,94.67,4.19,1
223.11,3.96,28.39,7.38,1
245.26,10.73,71.18,0.04,0
244.32,14.14,20.57,7.41,1
225.21,13.49,38.2,4.56,0
221.49,9.81,51.9,2.33,0
237.17,5.22,76.17,2.52,0
220.34,10.77,42.16,3.9,0
240.31,1.91,22.28,5.83,0
216.78,12.04,22.79,4.95,0
240.51,5.01,98.17,4.19,1
244.08,14.71,35.5,5.93,0
210.77,4.05,41.26,6.87,0
217.58,1.66,99.89,0.62,1
235.27,12.32,70.74,8.98,1
242.1,14.36,96.21,2.45,1
242.34,2.52,48.76,9.0,1
233.26,12.66,72.2,8.42,1
247.2,1.88,91.3,5.9,1
243.92,1.38,24.63,6.34,0
217.8,6.6,35.87,1.17,0
234.47,10.43,61.4,2.4,0
234.75,10.81,30.13,9.01,1
247.22,4.14,52.92,7.56,1
248.47,7.19,51.94,6.57,0
239.62,14.47,26.89,6.28,0
232.16,1.17,36.61,3.59,0
236.81,3.95,80.16,0.83,1
222.82,9.92,77.67,9.98,1
212.98,4.28,95.76,7.93,1
236.19,2.57,52.19,7.12,1
242.49,0.35,68.89,2.48,0
233.46,10.79,76.17,7.93,1
227.22,0.31,79.6,2.62,0
233.86,4.27,28.08,3.77,0
219.79,5.36,54.0,3.35,0
233.65,4.19,63.26,8.87,1
215.12,5.76,57.12,5.94,0
249.4,9.47,67.2,6.41,0
220.14,9.41,45.4,4.49,0
226.22,2.05,34.99,9.39,1
232.96,3.42,64.13,4.23,0
230.23,5.31,97.66,3.07,1
214.36,5.1,32.0,1.9,0
212.79,13.86,86.54,5.17,1
239.68,12.06,33.77,0.19,0
242.37,13.44,82.69,2.31,1
247.95,8.81,53.97,3.2,0
235.83,7.78,98.34,7.31,1
244.23,11.57,40.24,6.72,0
245.59,3.95,42.21,6.34,0
242.8,14.09,96.65,1.98,1
247.42,1.6,20.91,3.95,0
220.91,4.98,50.06,0.67,0
244.11,1.62,75.45,5.8,0
216.0,9.68,46.03,7.41,1
215.89,5.35,77.4,3.07,0
241.29,12.23,84.45,3.93,1
233.9,9.86,37.51,9.23,1
230.69,9.15,39.85,5.09,0
212.86,12.42,90.69,5.6,1
231.71,2.69,35.9,7.97,1
241.7,7.22,43.94,2.81,0
216.86,8.6,23.77,9.59,1
243.71,6.51,24.81,6.45,0
223.83,13.47,80.07,7.0,1
213.51,5.68,30.09,3.22,0
214.28,6.38,82.86,5.96,1
248.08,10.58,41.13,7.23,1
242.25,1.66,67.82,6.42,0
240.64,12.81,97.07,5.64,1
230.13,12.41,68.63,9.88,1
232.54,12.91,96.55,0.78,1
215.09,7.95,94.81,9.23,1
222.64,2.46,88.41,6.38,1
244.41,13.29,23.98,9.12,1
228.22,5.92,77.7,8.14,1
238.6,6.66,72.8,0.32,0
246.19,6.31,49.75,7.68,1
249.03,5.4,76.59,2.58,0
229.19,11.01,37.5,8.55,1
216.66,1.01,39.71,0.22,0
234.66,6.93,69.08,4.7,0
239.49,13.09,74.24,0.35,0
235.41,1.67,35.72,5.16,0
214.27,8.63,33.21,5.07,0
220.43,4.01,95.81,6.34,1
248.21,10.5,21.64,2.45,0
224.92,8.15,41.41,0.91,0
245.15,12.32,80.69,4.7,1
211.91,11.62,23.18,6.29,0
242.86,11.4,78.55,7.68,1
236.06,6.49,82.68,6.32,1
241.85,0.76,77.09,3.23,0
240.24,13.36,60.55,3.07,0
211.22,1.94,92.97,5.59,1
236.98,13.72,47.46,8.88,1
232.77,7.99,38.03,1.35,0
222.55,9.61,26.81,5.81,0
233.24,6.71,84.61,7.59,1
240.33,6.88,80.7,3.28,1
232.72,14.75,51.97,0.67,0
245.02,4.68,59.24,5.69,0
233.07,12.85,22.38,7.14,1
218.23,10.68,67.22,2.48,0
221.89,6.13,82.54,9.83,1
232.81,11.23,26.46,9.1,1
210.39,7.63,88.34,4.89,1
228.09,7.34,37.01,2.86,0
234.06,13.91,35.57,6.67,0
215.65,14.66,93.35,7.57,1
218.86,3.78,53.89,6.08,0
210.14,2.98,31.78,1.27,0
249.53,12.39,24.99,4.93,0
233.52,12.57,88.57,9.65,1
237.59,8.18,57.65,7.39,1
249.94,1.42,48.36,6.78,0
215.37,4.06,71.13,7.8,1
238.03,11.65,62.63,7.74,1
234.12,0.45,69.56,4.54,0
247.89,8.92,91.6,2.9,1
243.02,9.5,76.55,3.0,0
238.08,5.74,68.01,1.89,0
237.08,13.42,77.22,0.73,0
239.6,14.08,24.08,5.88,0
249.78,2.55,96.77,3.39,1
223.28,14.96,21.74,1.62,0
237.86,4.96,47.38,0.16,0
236.79,10.96,38.18,3.37,0
213.39,8.71,52.87,4.79,0
249.47,14.01,80.52,3.17,1
221.49,2.73,38.97,5.75,0
223.05,3.83,49.59,7.7,1
222.39,4.69,27.07,7.62,1
226.05,7.21,41.07,5.39,0
236.05,1.12,67.51,6.53,0
218.11,12.53,45.04,1.79,0
233.83,0.58,26.98,4.29,0
229.25,2.41,56.21,6.31,0
243.67,14.73,25.81,0.87,0
228.28,6.69,75.25,0.18,0
214.28,7.72,37.98,9.53,1
243.73,5.99,78.62,0.19,0
211.34,6.4,27.64,3.22,0
227.31,6.5,39.05,8.7,1
223.55,7.23,36.52,6.4,0
214.19,11.36,40.38,4.65,0
219.6,7.81,88.99,8.33,1
225.96,9.43,62.02,1.76,0
241.33,10.47,25.73,8.96,1
211.73,2.32,94.27,4.23,1
221.92,5.2,70.77,2.46,0
216.75,8.49,80.44,9.97,1
244.11,8.67,86.03,0.06,1
238.59,7.17,36.97,3.89,0
211.4,9.72,56.04,3.43,0
218.2,12.37,36.59,5.44,0
238.71,11.72,77.57,2.07,0
233.28,8.98,63.06,6.13,0
245.26,9.93,83.01,9.18,1
221.26,4.41,83.14,2.86,1
240.91,2.55,41.73,3.52,0
248.42,8.1,97.56,5.86,1
222.86,8.56,39.9,0.52,0
212.85,11.68,27.49,7.28,1
246.55,6.44,39.22,3.47,0
248.0,14.19,79.25,9.49,1
216.38,10.49,59.07,0.9,0
215.42,0.59,72.09,3.89,0
243.83,3.61,82.54,7.02,1
240.92,11.23,98.39,8.25,1
211.62,14.2,39.37,0.1,0
233.57,14.56,57.27,4.17,0
236.36,10.83,27.43,2.08,0
219.84,8.15,84.78,0.39,1
224.76,7.31,58.56,9.98,1
234.61,1.98,46.69,1.35,0
247.44,1.21,65.66,5.31,0
247.72,13.81,77.25,9.99,1
210.22,7.94,46.34,1.24,0
219.97,6.7,58.02,2.13,0
234.07,7.39,44.78,5.59,0
230.6,14.7,87.89,7.33,1
233.13,4.17,70.27,5.35,0
230.69,14.13,56.49,6.06,0
211.2,11.98,26.23,0.53,0
249.64,12.35,38.84,7.89,1
248.02,10.13,24.49,8.01,1
232.51,7.3,64.5,5.14,0
233.33,13.55,61.42,6.7,0
238.66,8.86,83.51,6.25,1
230.62,6.43,94.01,7.84,1
238.88,1.35,49.93,8.59,1
213.25,13.96,81.82,0.64,1
225.41,6.8,43.13,0.81,0
221.44,11.19,79.34,2.11,0
221.45,11.83,35.92,5.99,0
241.31,2.08,24.39,5.1,0
242.85,0.28,83.9,1.92,1
249.27,7.79,45.93,7.96,1
217.68,14.17,84.16,3.73,1
218.78,7.93,25.76,5.43,0
236.43,13.6,41.27,1.58,0
248.26,0.4,49.35,1.93,0
245.03,9.49,67.68,2.11,0
214.35,4.36,25.39,3.41,0
225.2,13.62,80.04,8.59,1
218.08,8.2,93.85,1.98,1
222.71,4.18,36.39,5.42,0
233.45,3.88,92.94,3.44,1
248.04,3.84,54.59,0.35,0
241.48,4.17,28.39,7.98,1
235.48,3.16,86.69,5.11,1
246.39,10.38,27.61,5.49,0
227.13,5.65,33.16,0.77,0
212.53,4.8,40.28,9.05,1
232.11,11.7,70.18,8.3,1
219.01,4.06,93.3,4.83,1
212.69,3.67,44.39,0.83,0
211.91,11.0,53.39,3.72,0
233.74,12.97,77.13,9.44,1
220.48,2.52,89.1,3.89,1
247.22,0.12,35.28,5.42,0
225.97,9.06,41.99,1.32,0
246.83,7.25,86.11,5.57,1
223.7,1.93,52.07,7.98,1
213.45,0.22,85.96,6.56,1
241.47,6.67,44.23,7.99,1
224.65,12.08,62.17,2.87,0
249.98,12.67,52.36,0.56,0
225.73,3.54,65.22,8.63,1
248.67,0.21,83.06,5.1,1
230.61,4.51,35.88,3.32,0
