Age,Gender,Genre_Pref,Listening_Hours,Song_Category
40,Male,Pop,1.6,Party
52,Female,Classical,4.2,Focus
34,Female,Pop,3.4,Chill
51,Male,Jazz,1.4,Party
17,Male,Rock,5.4,Focus
50,Female,Hip-Hop,4.1,Chill
60,Female,Pop,1.1,Party
42,Female,Hip-Hop,2.8,Focus
34,Male,Hip-Hop,5.5,Focus
21,Female,Classical,6.0,Chill
23,Male,Pop,3.7,Workout
53,Female,Pop,3.5,Chill
55,Female,Pop,5.0,Party
59,Female,Rock,2.2,Focus
58,Female,Rock,3.0,Workout
48,Female,Pop,3.9,Party
15,Male,Rock,3.8,Party
31,Female,Rock,3.6,Workout
25,Male,Hip-Hop,5.7,Focus
34,Male,Classical,0.8,Chill
55,Female,Hip-Hop,1.4,Workout
56,Female,Classical,2.4,Focus
44,Female,Jazz,3.5,Chill
41,Female,Classical,3.3,Workout
23,Female,Jazz,4.5,Focus
58,Female,Jazz,4.9,Focus
30,Female,Hip-Hop,1.2,Workout
46,Male,Rock,2.8,Chill
47,Female,Classical,3.8,Party
55,Male,Pop,2.5,Focus
15,Female,Hip-Hop,4.7,Chill
56,Male,Classical,5.5,Focus
59,Male,Classical,3.5,Workout
34,Male,Pop,5.7,Party
16,Female,Rock,3.0,Workout
49,Female,Rock,1.3,Party
42,Female,Hip-Hop,3.3,Party
34,Male,Rock,5.4,Focus
31,Male,Pop,2.7,Chill
49,Male,Hip-Hop,5.7,Chill
21,Female,Pop,3.2,Party
26,Male,Classical,1.9,Workout
39,Female,Pop,4.1,Focus
28,Female,Classical,1.8,Workout
32,Female,Jazz,3.2,Workout
44,Female,Jazz,5.5,Workout
21,Male,Rock,5.0,Workout
53,Male,Pop,1.0,Focus
37,Male,Classical,4.3,Focus
54,Male,Pop,2.4,Workout
36,Male,Jazz,5.2,Party
56,Female,Hip-Hop,2.0,Focus
35,Male,Rock,4.0,Focus
18,Female,Hip-Hop,0.8,Focus
25,Female,Hip-Hop,0.8,Workout
44,Male,Classical,3.4,Chill
29,Female,Jazz,5.4,Chill
57,Female,Jazz,5.5,Workout
22,Female,Rock,5.6,Party
25,Male,Classical,3.1,Chill
42,Female,Rock,1.1,Workout
40,Female,Pop,1.9,Focus
27,Female,Hip-Hop,1.3,Workout
21,Male,Hip-Hop,4.6,Party
43,Female,Pop,5.3,Party
46,Female,Classical,2.6,Chill
32,Male,Rock,1.1,Focus
54,Male,Classical,0.9,Party
58,Male,Classical,5.7,Workout
24,Female,Pop,2.2,Party
23,Male,Classical,5.8,Workout
27,Male,Hip-Hop,3.6,Workout
60,Male,Classical,4.5,Party
43,Male,Pop,5.0,Party
48,Female,Pop,3.3,Workout
39,Male,Classical,2.7,Focus
49,Female,Rock,5.0,Party
39,Male,Hip-Hop,4.7,Workout
59,Female,Pop,3.8,Party
42,Female,Classical,5.4,Chill
52,Female,Pop,0.7,Workout
47,Male,Rock,1.5,Workout
23,Male,Hip-Hop,4.5,Focus
50,Female,Classical,2.5,Party
33,Female,Rock,3.6,Chill
31,Female,Rock,2.5,Chill
46,Male,Pop,5.1,Chill
51,Male,Pop,2.5,Party
49,Female,Classical,1.8,Party
51,Female,Hip-Hop,2.8,Party
47,Female,Jazz,3.3,Party
16,Female,Classical,0.8,Chill
30,Male,Jazz,2.1,Workout
16,Male,Hip-Hop,3.6,Focus
19,Female,Jazz,1.5,Focus
50,Male,Rock,3.7,Workout
15,Female,Classical,4.7,Focus
52,Female,Rock,4.0,Workout
54,Female,Hip-Hop,0.8,Focus
38,Female,Classical,5.3,Focus
45,Male,Classical,5.2,Chill
42,Male,Hip-Hop,0.5,Chill
51,Male,Jazz,1.7,Workout
23,Female,Hip-Hop,3.9,Chill
29,Male,Rock,3.5,Chill
48,Male,Classical,5.6,Chill
25,Female,Rock,5.7,Chill
41,Male,Pop,2.3,Chill
36,Female,Jazz,0.9,Party
36,Female,Jazz,0.9,Focus
17,Female,Jazz,3.1,Party
52,Female,Pop,5.1,Focus
24,Female,Jazz,4.8,Chill
29,Female,Classical,2.1,Party
32,Male,Jazz,2.9,Party
24,Male,Hip-Hop,2.1,Chill
30,Female,Pop,6.0,Party
41,Male,Hip-Hop,0.8,Party
22,Female,Jazz,4.5,Focus
40,Female,Pop,5.4,Party
40,Female,Pop,1.0,Party
16,Female,Classical,2.9,Focus
51,Female,Classical,1.8,Workout
38,Female,Pop,4.0,Party
22,Female,Hip-Hop,3.1,Chill
30,Female,Pop,1.3,Party
19,Female,Jazz,4.2,Chill
18,Male,Classical,4.5,Focus
36,Female,Classical,5.5,Workout
45,Female,Hip-Hop,3.6,Party
44,Male,Pop,3.8,Focus
21,Female,Jazz,3.9,Focus
57,Female,Hip-Hop,4.4,Chill
59,Female,Classical,2.1,Chill
23,Female,Hip-Hop,5.8,Workout
58,Male,Jazz,0.8,Focus
37,Female,Rock,2.9,Focus
44,Male,Classical,2.8,Focus
59,Female,Rock,5.6,Workout
53,Female,Pop,1.5,Workout
24,Female,Pop,5.6,Party
59,Female,Pop,5.6,Chill
26,Male,Hip-Hop,4.6,Chill
59,Female,Hip-Hop,5.5,Party
47,Male,Classical,0.6,Party
22,Male,Classical,5.5,Focus
46,Female,Pop,4.5,Chill
38,Female,Classical,5.7,Workout
21,Female,Rock,1.5,Focus
21,Female,Hip-Hop,2.8,Chill
18,Male,Jazz,4.6,Focus
49,Female,Hip-Hop,5.6,Chill
49,Female,Pop,3.5,Chill
43,Male,Hip-Hop,2.8,Workout
41,Male,Rock,2.4,Party
54,Female,Rock,5.1,Chill
59,Male,Classical,4.4,Workout
40,Female,Hip-Hop,2.1,Party
19,Female,Hip-Hop,3.3,Chill
33,Female,Hip-Hop,0.5,Party
52,Male,Pop,5.4,Focus
34,Female,Hip-Hop,2.5,Focus
20,Female,Hip-Hop,5.8,Chill
49,Male,Pop,6.0,Party
36,Male,Hip-Hop,4.4,Focus
52,Female,Hip-Hop,1.3,Focus
21,Female,Hip-Hop,1.8,Chill
36,Female,Hip-Hop,2.1,Focus
58,Male,Jazz,5.4,Workout
58,Female,Classical,3.8,Focus
57,Female,Classical,6.0,Party
16,Male,Pop,5.8,Chill
60,Male,Jazz,2.9,Focus
28,Male,Classical,5.8,Focus
42,Male,Rock,3.5,Workout
26,Female,Jazz,3.2,Workout
24,Male,Pop,4.1,Chill
44,Female,Classical,2.1,Party
45,Male,Hip-Hop,4.8,Workout
19,Male,Classical,5.6,Workout
19,Female,Jazz,5.2,Focus
27,Female,Pop,4.3,Focus
50,Male,Hip-Hop,1.9,Focus
57,Male,Classical,2.4,Chill
16,Female,Hip-Hop,5.5,Party
43,Male,Pop,1.3,Party
26,Female,Hip-Hop,1.3,Chill
27,Female,Pop,4.6,Chill
20,Male,Pop,5.9,Workout
28,Female,Jazz,4.4,Party
46,Male,Classical,3.4,Workout
17,Female,Hip-Hop,2.0,Workout
38,Female,Rock,5.6,Chill
49,Female,Pop,3.1,Workout
34,Male,Hip-Hop,0.6,Chill
34,Female,Hip-Hop,4.9,Party
44,Female,Hip-Hop,2.1,Party
23,Female,Hip-Hop,0.6,Party
44,Male,Jazz,2.1,Chill
49,Male,Rock,5.6,Party
35,Female,Hip-Hop,2.0,Workout
51,Female,Jazz,4.5,Party
44,Male,Classical,2.3,Focus
33,Male,Jazz,4.9,Chill
29,Female,Rock,2.0,Workout
49,Female,Jazz,2.3,Party
49,Female,Jazz,5.0,Focus
24,Female,Rock,3.8,Chill
24,Female,Rock,4.4,Chill
35,Male,Hip-Hop,5.2,Chill
52,Male,Jazz,3.9,Party
41,Male,Pop,5.3,Focus
16,Male,Classical,3.7,Workout
47,Female,Classical,3.6,Workout
45,Male,Pop,3.5,Chill
51,Male,Pop,5.2,Party
35,Female,Rock,2.0,Focus
17,Male,Hip-Hop,6.0,Chill
35,Male,Jazz,1.5,Workout
48,Male,Pop,1.6,Chill
42,Female,Hip-Hop,0.6,Chill
52,Female,Hip-Hop,5.9,Focus
17,Female,Classical,4.3,Party
59,Female,Rock,5.7,Chill
46,Female,Jazz,4.9,Workout
16,Male,Classical,4.3,Workout
60,Male,Jazz,4.2,Party
28,Female,Pop,5.2,Chill
42,Female,Rock,4.7,Focus
31,Female,Rock,3.5,Focus
45,Female,Hip-Hop,3.7,Workout
36,Male,Classical,0.8,Workout
26,Female,Rock,3.1,Party
47,Male,Classical,1.8,Party
37,Female,Hip-Hop,3.3,Workout
60,Female,Hip-Hop,2.1,Focus
27,Male,Classical,3.1,Chill
48,Male,Hip-Hop,5.3,Chill
54,Female,Jazz,5.5,Workout
25,Male,Hip-Hop,1.8,Chill
17,Male,Hip-Hop,4.3,Chill
55,Male,Rock,2.0,Focus
26,Female,Rock,4.7,Party
40,Female,Pop,2.7,Party
60,Female,Jazz,4.8,Party
56,Male,Hip-Hop,2.6,Workout
49,Female,Jazz,3.7,Party
47,Male,Rock,2.7,Party
43,Female,Rock,4.3,Chill
42,Female,Jazz,4.6,Party
46,Male,Hip-Hop,2.1,Focus
36,Male,Jazz,3.0,Workout
31,Male,Classical,4.9,Focus
26,Female,Jazz,3.2,Chill
39,Female,Pop,2.6,Party
53,Female,Pop,1.8,Party
49,Female,Classical,2.3,Focus
57,Female,Pop,1.4,Chill
43,Male,Classical,4.0,Workout
30,Male,Hip-Hop,1.0,Party
28,Male,Classical,5.0,Party
36,Female,Classical,2.8,Chill
38,Male,Hip-Hop,4.0,Party
19,Female,Hip-Hop,3.4,Chill
37,Male,Pop,1.3,Workout
39,Male,Hip-Hop,3.2,Focus
37,Female,Jazz,3.0,Party
19,Male,Rock,3.1,Chill
48,Female,Rock,1.4,Chill
54,Female,Hip-Hop,3.8,Focus
48,Female,Classical,2.2,Focus
20,Male,Jazz,4.4,Focus
51,Female,Rock,2.8,Focus
44,Female,Classical,1.1,Chill
28,Male,Classical,5.1,Focus
56,Male,Hip-Hop,1.5,Workout
30,Female,Jazz,4.9,Chill
30,Male,Pop,2.7,Workout
16,Male,Rock,1.4,Chill
33,Male,Pop,4.5,Party
31,Male,Pop,4.3,Workout
45,Female,Classical,3.9,Chill
17,Male,Jazz,2.1,Chill
59,Male,Pop,2.0,Party
47,Female,Hip-Hop,3.8,Workout
21,Male,Classical,3.8,Chill
45,Male,Classical,5.1,Workout
49,Female,Rock,1.5,Chill
20,Male,Rock,3.5,Party
45,Female,Hip-Hop,2.3,Focus
59,Female,Hip-Hop,5.5,Party
46,Female,Pop,3.1,Party
45,Male,Jazz,1.7,Party
36,Male,Classical,2.5,Chill
57,Male,Hip-Hop,3.8,Workout
38,Female,Rock,1.9,Workout
50,Male,Rock,2.3,Workout
30,Male,Classical,2.8,Chill
43,Female,Pop,2.7,Party
30,Male,Jazz,3.8,Chill
52,Male,Pop,0.9,Party
27,Male,Jazz,4.5,Focus
22,Male,Jazz,5.0,Chill
18,Male,Classical,5.1,Workout
59,Female,Hip-Hop,5.0,Chill
48,Female,Rock,0.8,Party
26,Female,Pop,2.7,Party
46,Male,Hip-Hop,2.6,Party
54,Male,Classical,5.3,Workout
30,Female,Classical,2.8,Focus
57,Female,Pop,3.0,Chill
45,Male,Jazz,2.0,Workout
16,Female,Pop,5.9,Party
25,Male,Jazz,2.3,Chill
47,Male,Hip-Hop,2.0,Chill
33,Male,Hip-Hop,4.8,Chill
21,Male,Classical,1.0,Chill
24,Female,Pop,5.7,Focus
30,Male,Rock,5.3,Focus
22,Female,Rock,4.9,Party
52,Male,Pop,4.5,Party
45,Male,Classical,2.7,Workout
30,Male,Rock,2.4,Focus
36,Female,Rock,1.1,Focus
43,Female,Pop,1.5,Chill
60,Male,Jazz,0.6,Workout
52,Female,Pop,1.8,Focus
40,Female,Jazz,4.4,Workout
30,Female,Classical,0.8,Party
24,Female,Classical,4.0,Party
56,Male,Hip-Hop,2.7,Workout
58,Male,Classical,3.8,Focus
38,Male,Hip-Hop,1.6,Chill
37,Male,Rock,4.7,Focus
19,Female,Hip-Hop,5.1,Party
31,Female,Hip-Hop,0.7,Party
42,Male,Hip-Hop,3.7,Workout
33,Female,Hip-Hop,1.9,Focus
21,Male,Rock,3.1,Party
57,Female,Rock,2.3,Chill
33,Male,Rock,0.6,Party
59,Female,Pop,1.6,Focus
31,Male,Jazz,5.2,Party
51,Male,Classical,4.5,Focus
60,Male,Hip-Hop,5.5,Focus
29,Female,Rock,4.5,Workout
60,Male,Hip-Hop,5.8,Party
51,Female,Pop,3.3,Party
27,Female,Classical,1.4,Party
58,Male,Pop,4.0,Party
47,Female,Jazz,3.3,Workout
45,Male,Classical,2.3,Workout
16,Male,Pop,2.5,Party
31,Male,Classical,1.4,Focus
53,Male,Hip-Hop,0.9,Party
26,Male,Classical,2.2,Chill
45,Male,Rock,4.7,Party
56,Female,Classical,2.7,Party
56,Female,Rock,3.3,Focus
58,Female,Hip-Hop,5.9,Party
17,Female,Classical,3.0,Chill
38,Female,Rock,4.7,Workout
18,Male,Pop,3.7,Focus
18,Male,Pop,2.2,Focus
31,Male,Rock,3.3,Chill
58,Female,Pop,4.7,Party
49,Female,Rock,6.0,Focus
15,Male,Hip-Hop,1.7,Workout
15,Female,Rock,3.4,Party
47,Female,Jazz,5.0,Focus
57,Female,Rock,5.7,Workout
38,Female,Pop,0.6,Chill
38,Female,Classical,5.4,Party
42,Male,Hip-Hop,3.5,Focus
24,Male,Pop,2.8,Focus
17,Male,Classical,3.1,Workout
28,Female,Rock,5.8,Chill
42,Female,Jazz,4.9,Chill
53,Female,Rock,1.0,Workout
51,Male,Classical,0.6,Workout
37,Male,Rock,3.1,Focus
34,Male,Pop,0.8,Party
19,Male,Hip-Hop,5.1,Workout
21,Female,Rock,5.6,Focus
49,Female,Classical,4.2,Chill
26,Female,Hip-Hop,1.7,Workout
28,Male,Classical,1.4,Party
25,Female,Rock,2.2,Workout
42,Male,Jazz,2.6,Focus
22,Female,Rock,1.3,Focus
38,Female,Pop,4.7,Party
33,Female,Hip-Hop,0.5,Focus
55,Male,Rock,3.4,Focus
45,Male,Pop,3.9,Focus
54,Female,Classical,1.7,Chill
30,Female,Classical,4.2,Focus
59,Female,Jazz,3.9,Workout
17,Female,Jazz,1.9,Party
15,Male,Rock,1.3,Workout
30,Female,Hip-Hop,4.0,Party
21,Male,Hip-Hop,3.2,Workout
16,Female,Rock,4.5,Party
19,Female,Classical,2.7,Chill
28,Male,Hip-Hop,3.0,Chill
45,Male,Pop,4.2,Workout
42,Female,Hip-Hop,4.4,Focus
33,Male,Pop,3.8,Focus
27,Female,Jazz,3.0,Party
27,Female,Classical,5.0,Party
50,Male,Hip-Hop,3.4,Chill
33,Female,Hip-Hop,1.2,Chill
44,Female,Jazz,4.8,Chill
25,Male,Rock,4.4,Party
35,Female,Hip-Hop,1.3,Chill
56,Female,Pop,4.7,Party
23,Female,Rock,3.7,Workout
35,Male,Rock,3.5,Focus
21,Male,Jazz,4.1,Chill
26,Female,Classical,3.8,Chill
31,Female,Rock,3.8,Workout
31,Male,Pop,3.0,Focus
49,Male,Hip-Hop,1.7,Workout
27,Male,Hip-Hop,2.2,Party
23,Female,Classical,5.9,Focus
37,Female,Jazz,4.0,Workout
20,Male,Jazz,0.9,Focus
53,Female,Rock,5.2,Workout
25,Female,Jazz,3.2,Chill
29,Male,Pop,2.1,Chill
17,Female,Pop,3.6,Focus
41,Female,Hip-Hop,1.4,Party
49,Male,Classical,5.2,Workout
54,Male,Rock,2.9,Focus
24,Male,Pop,3.4,Party
55,Male,Pop,1.4,Focus
56,Female,Hip-Hop,1.5,Workout
30,Male,Classical,1.0,Focus
60,Female,Pop,3.4,Workout
39,Female,Rock,1.7,Workout
55,Male,Classical,5.5,Chill
26,Male,Rock,2.1,Party
47,Female,Jazz,5.3,Workout
24,Male,Classical,5.9,Focus
56,Female,Jazz,4.5,Focus
53,Female,Hip-Hop,4.6,Chill
43,Male,Rock,2.9,Workout
36,Female,Pop,1.7,Chill
40,Female,Jazz,1.7,Party
32,Male,Hip-Hop,4.2,Party
58,Female,Pop,1.1,Workout
30,Female,Jazz,5.7,Workout
59,Female,Pop,3.1,Party
22,Female,Rock,0.6,Workout
46,Male,Jazz,2.9,Chill
18,Female,Jazz,3.3,Chill
46,Female,Classical,4.2,Workout
32,Male,Jazz,1.5,Party
32,Male,Hip-Hop,3.4,Workout
60,Female,Jazz,3.5,Party
27,Male,Rock,3.6,Focus
19,Male,Jazz,1.6,Chill
45,Female,Rock,2.3,Workout
52,Male,Pop,2.4,Workout
15,Male,Pop,4.1,Workout
44,Female,Jazz,5.8,Focus
60,Female,Rock,5.5,Chill
36,Male,Rock,1.9,Chill
33,Female,Hip-Hop,3.5,Party
19,Male,Pop,3.0,Chill
34,Female,Rock,1.1,Focus
22,Male,Rock,0.7,Party
58,Male,Classical,5.9,Party
41,Male,Hip-Hop,3.4,Chill
55,Female,Jazz,4.7,Party
36,Male,Hip-Hop,0.8,Workout
38,Female,Classical,0.5,Chill
19,Male,Rock,5.5,Chill
39,Female,Classical,2.1,Workout
28,Male,Rock,3.7,Focus
49,Male,Hip-Hop,0.9,Chill
18,Male,Pop,5.2,Focus
23,Female,Hip-Hop,5.7,Workout
25,Male,Classical,3.8,Party
48,Male,Jazz,5.5,Focus
16,Male,Hip-Hop,0.7,Focus
22,Male,Jazz,1.8,Chill
39,Male,Rock,5.5,Focus
28,Male,Hip-Hop,4.4,Workout
46,Male,Pop,1.8,Focus
28,Female,Hip-Hop,4.7,Party
42,Male,Jazz,1.5,Focus
51,Female,Rock,4.4,Workout
20,Male,Jazz,1.6,Focus
17,Female,Jazz,3.5,Chill
25,Female,Hip-Hop,1.9,Chill
49,Male,Rock,3.7,Chill
54,Female,Rock,4.0,Chill
53,Female,Pop,5.8,Focus
35,Male,Hip-Hop,4.8,Focus
40,Male,Rock,1.9,Party
59,Female,Hip-Hop,4.6,Chill
21,Male,Classical,3.8,Party
16,Female,Jazz,5.3,Workout
39,Male,Classical,3.7,Chill
35,Male,Pop,2.3,Chill
33,Male,Jazz,4.0,Chill
36,Female,Classical,1.5,Chill
25,Male,Pop,0.6,Party
28,Female,Classical,5.7,Focus
51,Female,Jazz,2.2,Focus
45,Female,Pop,5.5,Workout
43,Male,Pop,3.2,Party
30,Female,Rock,2.6,Focus
39,Female,Pop,1.8,Workout
40,Male,Pop,5.2,Chill
49,Female,Hip-Hop,3.9,Chill
54,Female,Pop,4.1,Chill
38,Female,Pop,4.3,Chill
22,Female,Rock,4.7,Chill
28,Male,Hip-Hop,5.8,Workout
30,Female,Classical,2.2,Chill
54,Male,Hip-Hop,1.6,Party
50,Male,Jazz,0.7,Focus
60,Male,Classical,0.6,Focus
32,Female,Hip-Hop,5.5,Party
58,Female,Pop,5.6,Workout
39,Male,Pop,2.9,Focus
55,Female,Hip-Hop,3.5,Workout
31,Male,Classical,5.7,Party
16,Female,Jazz,2.6,Focus
28,Male,Hip-Hop,2.1,Party
40,Female,Jazz,1.4,Workout
20,Male,Rock,5.5,Workout
26,Male,Classical,5.5,Workout
42,Male,Jazz,5.2,Focus
53,Male,Pop,0.8,Focus
22,Male,Hip-Hop,3.5,Focus
39,Male,Jazz,2.9,Party
37,Female,Jazz,0.8,Party
47,Male,Classical,4.9,Party
29,Female,Classical,2.1,Chill
58,Male,Hip-Hop,4.1,Chill
37,Female,Rock,2.9,Workout
25,Male,Rock,2.9,Focus
39,Female,Hip-Hop,5.1,Chill
58,Female,Hip-Hop,2.1,Party
18,Female,Rock,2.5,Chill
57,Male,Rock,3.1,Chill
43,Male,Pop,1.1,Focus
49,Female,Rock,0.9,Chill
40,Male,Rock,3.9,Focus
51,Female,Rock,4.8,Party
38,Female,Hip-Hop,1.8,Workout
18,Female,Pop,3.1,Chill
48,Female,Hip-Hop,2.7,Chill
36,Male,Rock,0.6,Workout
35,Male,Hip-Hop,1.8,Party
49,Male,Hip-Hop,1.3,Focus
49,Female,Jazz,0.7,Party
31,Female,Classical,2.4,Chill
35,Female,Rock,5.2,Party
40,Female,Hip-Hop,4.2,Chill
38,Male,Classical,4.8,Chill
52,Male,Pop,5.8,Party
48,Female,Jazz,4.0,Chill
21,Male,Rock,3.8,Workout
21,Male,Classical,2.0,Chill
37,Male,Classical,3.5,Chill
22,Female,Rock,1.6,Focus
45,Male,Hip-Hop,4.9,Focus
47,Female,Rock,5.8,Focus
16,Female,Jazz,1.2,Focus
34,Male,Rock,2.0,Workout
44,Female,Classical,4.3,Chill
46,Female,Classical,2.1,Party
36,Female,Jazz,2.7,Focus
52,Male,Pop,4.7,Chill
54,Female,Hip-Hop,0.6,Focus
56,Female,Hip-Hop,5.9,Chill
37,Male,Hip-Hop,0.9,Workout
57,Male,Rock,3.7,Workout
16,Female,Rock,3.5,Chill
60,Male,Rock,4.8,Focus
21,Male,Rock,2.3,Workout
17,Female,Rock,1.5,Party
15,Female,Classical,3.2,Party
56,Male,Jazz,1.6,Workout
18,Male,Classical,5.6,Party
18,Female,Pop,5.4,Focus
18,Female,Pop,5.6,Workout
36,Female,Pop,5.0,Focus
21,Male,Classical,1.7,Chill
41,Male,Pop,4.5,Workout
59,Female,Pop,4.5,Party
30,Male,Jazz,3.4,Workout
29,Female,Hip-Hop,3.6,Party
42,Male,Jazz,0.5,Focus
48,Male,Hip-Hop,5.8,Chill
56,Male,Jazz,5.6,Party
56,Female,Hip-Hop,2.7,Chill
59,Female,Jazz,4.0,Chill
40,Female,Hip-Hop,3.6,Chill
28,Female,Jazz,3.1,Chill
46,Female,Classical,3.2,Workout
37,Female,Jazz,4.3,Party
52,Male,Pop,3.2,Focus
51,Male,Jazz,5.3,Focus
57,Male,Rock,0.9,Workout
45,Male,Classical,4.6,Focus
18,Male,Hip-Hop,1.0,Party
46,Female,Jazz,4.9,Focus
51,Female,Rock,5.3,Chill
29,Female,Pop,0.8,Chill
35,Male,Pop,1.1,Workout
38,Female,Rock,3.4,Party
31,Male,Pop,4.3,Chill
52,Female,Classical,3.8,Workout
51,Female,Rock,3.4,Focus
30,Female,Classical,2.8,Party
34,Female,Jazz,4.3,Focus
47,Female,Rock,4.8,Party
29,Male,Rock,3.5,Chill
54,Female,Jazz,4.4,Party
43,Male,Classical,5.8,Workout
39,Male,Hip-Hop,2.6,Workout
44,Male,Jazz,3.9,Party
28,Female,Hip-Hop,4.9,Focus
24,Male,Classical,0.6,Chill
59,Female,Hip-Hop,4.0,Chill
53,Female,Hip-Hop,0.9,Chill
27,Female,Pop,0.6,Focus
16,Female,Classical,1.3,Focus
40,Male,Hip-Hop,4.4,Workout
46,Male,Rock,4.7,Party
29,Female,Hip-Hop,0.7,Chill
58,Male,Pop,4.3,Chill
32,Female,Hip-Hop,3.4,Focus
15,Male,Rock,3.5,Chill
16,Female,Rock,4.8,Chill
30,Male,Jazz,0.7,Chill
51,Female,Hip-Hop,1.5,Party
40,Female,Hip-Hop,2.5,Focus
48,Female,Pop,3.0,Focus
50,Male,Jazz,4.2,Focus
47,Male,Hip-Hop,1.9,Party
20,Female,Pop,1.9,Workout
59,Female,Jazz,3.9,Chill
46,Male,Hip-Hop,3.6,Chill
35,Female,Rock,3.6,Chill
37,Female,Hip-Hop,5.9,Chill
30,Female,Classical,3.8,Chill
21,Male,Jazz,0.8,Party
41,Female,Pop,0.9,Chill
35,Female,Rock,4.4,Party
51,Male,Rock,2.3,Focus
52,Male,Hip-Hop,1.8,Workout
59,Female,Hip-Hop,5.2,Chill
28,Female,Rock,3.9,Chill
32,Male,Pop,4.7,Party
32,Male,Pop,2.1,Focus
15,Female,Hip-Hop,2.4,Focus
37,Female,Classical,5.8,Party
26,Female,Rock,3.4,Chill
38,Female,Rock,4.7,Workout
46,Female,Pop,5.7,Workout
56,Female,Hip-Hop,3.3,Party
59,Male,Pop,3.4,Party
44,Female,Classical,1.8,Chill
36,Male,Pop,2.4,Focus
42,Female,Pop,4.1,Focus
41,Male,Pop,4.8,Focus
15,Male,Rock,2.3,Focus
51,Male,Jazz,0.6,Party
37,Male,Rock,0.7,Party
34,Female,Rock,5.8,Workout
23,Female,Rock,4.7,Party
38,Male,Rock,1.7,Party
38,Male,Rock,4.8,Party
60,Male,Pop,4.5,Focus
21,Male,Rock,1.7,Chill
57,Male,Jazz,3.6,Workout
21,Female,Jazz,0.8,Chill
32,Female,Hip-Hop,0.8,Focus
31,Male,Pop,5.1,Chill
48,Male,Jazz,3.3,Workout
59,Female,Hip-Hop,5.9,Workout
22,Male,Pop,2.7,Workout
34,Female,Rock,3.0,Party
20,Female,Jazz,5.8,Workout
30,Male,Rock,0.9,Focus
35,Male,Hip-Hop,3.5,Workout
60,Male,Classical,1.4,Party
57,Female,Pop,5.1,Party
26,Male,Jazz,1.0,Chill
18,Female,Rock,3.5,Workout
35,Female,Jazz,5.2,Workout
59,Female,Hip-Hop,0.7,Workout
48,Male,Hip-Hop,1.6,Workout
39,Male,Rock,2.0,Workout
23,Male,Pop,2.1,Focus
18,Male,Jazz,1.0,Party
54,Female,Classical,6.0,Workout
25,Female,Pop,4.9,Chill
36,Male,Pop,4.1,Party
21,Male,Classical,4.4,Chill
15,Female,Jazz,2.2,Focus
23,Female,Classical,5.0,Party
37,Male,Pop,2.4,Chill
26,Male,Rock,0.6,Focus
17,Male,Rock,0.9,Party
32,Female,Pop,1.9,Party
48,Male,Classical,2.9,Chill
19,Male,Pop,4.0,Party
45,Male,Classical,4.2,Party
54,Male,Rock,5.2,Chill
44,Male,Classical,5.8,Party
21,Male,Rock,5.0,Party
45,Female,Rock,4.3,Focus
20,Male,Pop,5.1,Workout
59,Male,Rock,3.5,Party
35,Female,Pop,4.0,Workout
34,Male,Hip-Hop,3.5,Workout
53,Male,Jazz,5.2,Focus
22,Female,Rock,1.7,Focus
48,Female,Classical,4.9,Chill
17,Male,Jazz,0.9,Chill
50,Male,Rock,2.5,Focus
28,Female,Rock,1.3,Party
25,Male,Classical,3.4,Party
35,Female,Classical,3.0,Chill
50,Female,Classical,4.2,Party
44,Female,Rock,3.0,Workout
34,Male,Rock,1.9,Chill
28,Female,Jazz,3.0,Chill
24,Female,Jazz,2.5,Workout
16,Male,Jazz,4.5,Workout
35,Male,Classical,5.6,Focus
50,Male,Hip-Hop,4.7,Chill
56,Male,Classical,3.8,Chill
59,Male,Classical,0.8,Party
55,Female,Jazz,2.8,Party
59,Male,Hip-Hop,1.1,Focus
30,Female,Classical,5.2,Workout
31,Male,Classical,5.4,Workout
30,Female,Rock,4.1,Chill
60,Male,Rock,5.8,Chill
33,Female,Jazz,5.8,Workout
54,Male,Hip-Hop,4.0,Chill
60,Male,Classical,2.8,Focus
41,Male,Classical,1.6,Workout
21,Male,Pop,4.5,Chill
49,Female,Classical,1.0,Party
46,Male,Jazz,4.9,Workout
45,Female,Rock,4.2,Party
42,Female,Jazz,5.6,Party
41,Female,Jazz,4.1,Focus
21,Female,Classical,3.2,Workout
32,Male,Jazz,5.7,Focus
30,Male,Jazz,1.4,Focus
44,Female,Pop,3.2,Party
22,Female,Pop,4.0,Focus
15,Male,Hip-Hop,5.4,Workout
23,Female,Hip-Hop,2.9,Workout
47,Male,Rock,3.4,Chill
44,Female,Rock,3.8,Party
48,Female,Jazz,0.5,Focus
38,Female,Classical,2.7,Focus
54,Male,Rock,1.3,Workout
60,Male,Classical,3.6,Chill
27,Male,Pop,2.4,Party
52,Male,Jazz,3.1,Chill
52,Male,Rock,0.7,Chill
44,Female,Hip-Hop,4.7,Workout
36,Male,Hip-Hop,3.6,Focus
19,Male,Hip-Hop,1.5,Workout
25,Female,Pop,5.3,Workout
16,Male,Pop,5.4,Party
34,Male,Hip-Hop,3.6,Workout
36,Female,Jazz,1.6,Focus
57,Female,Classical,0.8,Workout
42,Male,Jazz,5.7,Focus
17,Male,Jazz,4.9,Workout
58,Male,Hip-Hop,3.4,Focus
42,Male,Hip-Hop,1.2,Chill
