Area_sqft,Bedrooms,Bathrooms,City_Tier,Furnishing,Price
2845,5,1,3,Unfurnished,21994370.71
1709,5,3,2,Unfurnished,12922718.87
738,2,4,2,Furnished,1897675.56
2374,4,2,1,Unfurnished,15162173.01
2401,4,3,1,Unfurnished,11021291.92
968,2,2,3,Unfurnished,4576628.05
4993,3,1,3,Semi-Furnished,12121411.0
709,2,2,1,Furnished,6706203.24
4046,2,1,1,Unfurnished,36816235.53
1066,5,4,2,Furnished,4171708.65
3313,3,2,2,Furnished,7405555.71
732,1,3,3,Unfurnished,7020297.01
4416,5,1,1,Semi-Furnished,22866610.59
3861,4,4,3,Furnished,34149548.16
1060,3,1,3,Unfurnished,9410589.41
2527,2,2,1,Unfurnished,15457078.18
588,1,1,1,Semi-Furnished,3932204.04
3297,3,3,1,Semi-Furnished,16676034.02
4036,5,3,1,Semi-Furnished,35510429.42
2596,4,3,1,Furnished,23049330.67
920,2,4,2,Unfurnished,3118962.18
2424,3,1,3,Semi-Furnished,16324387.82
2125,2,3,3,Furnished,11755239.96
1682,5,1,1,Unfurnished,6760461.14
3227,3,1,1,Unfurnished,16423244.2
4541,1,1,3,Unfurnished,28466994.51
3059,3,3,2,Unfurnished,23448599.95
1020,3,3,1,Unfurnished,7627004.5
4833,5,1,2,Unfurnished,38965422.59
505,1,1,3,Unfurnished,1493970.35
3662,1,4,3,Furnished,30903484.3
4047,1,4,2,Furnished,36761831.23
2644,5,2,3,Furnished,26200833.28
3203,3,3,2,Furnished,15780559.83
2290,4,2,3,Furnished,11498409.9
1593,2,2,2,Semi-Furnished,4820296.26
987,2,4,3,Unfurnished,9307677.66
3776,4,4,1,Semi-Furnished,14298629.2
3357,4,2,1,Unfurnished,15201101.87
1640,3,2,1,Unfurnished,9687549.63
3369,3,4,3,Furnished,17152419.07
2470,4,4,2,Furnished,20050190.3
1118,2,4,1,Unfurnished,10926753.37
1133,1,1,3,Unfurnished,2375099.12
4452,4,3,1,Unfurnished,18260739.56
3555,5,2,2,Semi-Furnished,13606245.48
4881,1,3,2,Unfurnished,38036972.12
1491,1,2,1,Unfurnished,9833195.61
4160,1,1,1,Semi-Furnished,26628751.04
2200,3,4,1,Semi-Furnished,6899746.87
4377,5,3,3,Unfurnished,38079859.53
2985,3,3,3,Furnished,17832946.31
1564,3,4,2,Unfurnished,12269619.46
1202,2,1,2,Semi-Furnished,9475554.13
3845,5,4,2,Furnished,9646636.84
3586,4,1,2,Semi-Furnished,15318745.03
3319,2,4,3,Unfurnished,7221410.96
4042,5,2,1,Furnished,8651787.29
1233,5,2,1,Unfurnished,7544007.89
4463,1,2,2,Semi-Furnished,30205702.2
3858,3,3,3,Furnished,35504381.67
3851,3,4,2,Furnished,25694587.34
1733,2,4,2,Semi-Furnished,16919990.71
918,3,4,1,Semi-Furnished,4327640.99
3794,3,3,3,Semi-Furnished,21886032.96
4311,4,3,3,Unfurnished,36010456.14
1780,3,3,3,Furnished,10959973.85
2781,1,2,3,Unfurnished,19480399.24
4452,4,4,3,Furnished,19529313.9
1526,1,3,3,Semi-Furnished,11566005.53
689,5,3,1,Furnished,1917668.53
1366,5,3,3,Semi-Furnished,12344664.3
2622,5,2,3,Furnished,22039242.73
831,5,4,1,Furnished,2457665.15
4771,3,2,1,Furnished,45519944.66
676,5,3,2,Unfurnished,5541087.43
579,2,3,2,Unfurnished,5246591.15
1795,2,4,3,Furnished,10811173.77
2296,5,3,3,Unfurnished,10003928.22
1473,2,1,3,Unfurnished,11337495.58
3829,3,3,1,Furnished,21859623.81
1980,1,3,1,Unfurnished,8762111.8
1426,4,3,1,Semi-Furnished,13762808.44
4846,3,1,2,Unfurnished,28656665.11
2516,1,2,2,Semi-Furnished,10801830.87
2727,3,4,1,Unfurnished,15328250.44
1213,4,4,3,Unfurnished,3626878.43
3939,1,4,3,Furnished,18637571.58
3363,1,3,3,Unfurnished,25991149.58
2082,5,1,3,Semi-Furnished,7606420.06
4374,2,3,3,Unfurnished,13631072.28
1529,2,4,2,Furnished,6466722.09
3883,1,3,3,Semi-Furnished,12167813.82
4727,4,4,3,Unfurnished,33356693.95
4378,2,3,2,Semi-Furnished,28477978.96
2344,4,4,2,Furnished,5362300.33
3993,2,1,2,Unfurnished,35488592.08
3255,3,2,2,Semi-Furnished,9625008.93
4172,4,1,3,Furnished,9005545.34
2261,3,4,2,Furnished,21509994.32
1696,5,1,3,Furnished,9984285.54
2240,4,2,2,Furnished,10688294.62
2954,2,2,2,Furnished,23589501.96
1956,5,4,1,Semi-Furnished,18768410.35
2267,5,4,2,Unfurnished,7524821.7
2374,1,1,2,Unfurnished,17878913.66
3739,2,1,1,Unfurnished,34328748.51
3204,4,2,1,Semi-Furnished,22585322.74
2521,3,2,1,Semi-Furnished,20120226.49
3864,4,1,1,Furnished,8836449.42
4032,3,2,2,Semi-Furnished,22881345.95
1009,1,2,2,Furnished,4109653.86
2777,2,2,3,Unfurnished,16451531.23
4595,3,3,1,Furnished,22467075.55
1034,2,3,2,Unfurnished,8303582.51
2591,5,2,3,Semi-Furnished,9891358.29
4688,3,4,1,Furnished,32985225.48
4071,5,2,3,Unfurnished,32014292.03
3539,1,3,1,Unfurnished,14014737.76
4795,5,2,3,Furnished,46220058.57
1148,1,1,1,Unfurnished,10021965.78
2034,3,4,3,Unfurnished,13909331.05
4952,1,1,3,Unfurnished,17381561.36
2218,4,1,1,Unfurnished,4504849.63
720,3,3,1,Unfurnished,2406765.1
2963,1,1,3,Furnished,28991188.77
723,4,4,1,Semi-Furnished,3554572.94
2739,5,2,3,Semi-Furnished,7131084.52
789,5,4,3,Semi-Furnished,4014942.15
2073,2,1,2,Unfurnished,11022496.46
1605,5,3,3,Unfurnished,13974932.52
2719,5,2,3,Semi-Furnished,8146736.22
3191,4,4,2,Furnished,25999554.72
1643,4,4,1,Semi-Furnished,9145753.45
3038,1,2,2,Semi-Furnished,13364036.01
3556,2,2,1,Furnished,33242078.1
3439,1,2,3,Furnished,7033545.54
4180,1,4,2,Furnished,37540853.54
2905,3,1,3,Furnished,14117118.98
4513,4,3,2,Unfurnished,39750542.23
800,5,1,2,Unfurnished,2315177.46
3688,4,2,2,Unfurnished,16578248.25
3635,5,4,3,Furnished,7736645.51
1843,1,1,2,Semi-Furnished,12498800.89
4256,2,4,1,Furnished,37482446.89
4391,4,2,1,Furnished,22596855.35
1541,5,4,2,Unfurnished,11761823.3
1240,2,3,1,Furnished,9072686.69
3044,2,4,1,Furnished,26178808.39
778,3,4,3,Unfurnished,5071525.19
4370,4,2,2,Unfurnished,26875985.72
955,5,4,2,Semi-Furnished,4592553.06
2426,5,3,1,Unfurnished,7424734.65
4803,3,2,1,Furnished,13794219.05
588,3,4,3,Unfurnished,3953451.2
4170,1,1,3,Unfurnished,15254886.0
589,5,4,3,Semi-Furnished,1742681.84
585,3,2,3,Unfurnished,2358688.87
3886,2,4,1,Unfurnished,16396683.72
1650,1,1,3,Semi-Furnished,11539287.99
1004,2,1,3,Unfurnished,7114364.72
3065,2,2,1,Furnished,22148201.15
1132,4,4,3,Furnished,8106904.51
993,3,1,3,Unfurnished,4551703.63
2412,4,2,1,Furnished,21461461.02
3565,2,4,2,Unfurnished,8190047.27
1042,4,1,1,Semi-Furnished,3182377.36
3729,5,1,2,Semi-Furnished,31713529.11
4479,5,2,1,Furnished,41802012.14
1997,2,2,1,Semi-Furnished,10504788.3
4002,5,1,1,Unfurnished,38884263.6
4177,1,3,3,Semi-Furnished,17991106.23
4197,5,2,3,Semi-Furnished,12117472.04
4553,5,4,3,Furnished,36478910.9
4520,5,1,3,Unfurnished,28600390.18
4027,2,4,2,Unfurnished,16889265.55
2735,5,2,3,Furnished,22520710.44
3037,2,4,3,Unfurnished,25970055.44
4329,2,1,1,Furnished,41686310.69
4738,5,4,3,Semi-Furnished,33366997.02
2011,4,1,2,Unfurnished,4655601.62
2491,1,3,3,Unfurnished,21010245.39
3654,4,3,1,Furnished,23339297.62
2470,3,4,1,Furnished,10712120.34
2947,5,2,2,Furnished,18398710.5
4546,2,3,2,Furnished,21732896.37
3402,2,4,3,Semi-Furnished,20824426.34
1287,4,4,3,Semi-Furnished,4179859.7
2265,1,4,1,Semi-Furnished,12470318.83
2612,2,4,2,Semi-Furnished,23665438.74
1233,4,4,3,Semi-Furnished,6897426.98
1289,4,3,1,Semi-Furnished,8442396.06
1511,5,4,2,Furnished,6508638.49
2377,4,1,1,Unfurnished,13785064.94
1810,4,4,3,Unfurnished,13772494.39
3173,5,1,1,Furnished,18883280.1
4745,3,1,2,Furnished,17314658.34
2819,5,3,1,Unfurnished,21807215.97
3519,2,1,2,Furnished,11251589.85
2930,1,2,3,Semi-Furnished,11741337.87
4455,5,3,3,Unfurnished,18194165.99
3346,3,4,3,Unfurnished,21211554.52
2995,1,3,3,Furnished,19630900.37
2829,5,4,3,Unfurnished,17659509.2
1388,4,4,2,Semi-Furnished,12753911.77
3117,1,2,2,Semi-Furnished,28161763.55
4244,2,2,3,Furnished,13418336.59
2374,1,4,2,Furnished,6272190.66
2339,4,2,1,Semi-Furnished,6346520.55
4075,4,2,2,Furnished,10065071.07
3083,3,3,1,Furnished,10437565.98
3928,3,3,2,Furnished,19691913.98
2947,1,4,3,Furnished,26756273.31
1864,2,3,1,Unfurnished,11376289.61
1550,1,3,1,Semi-Furnished,9914980.19
2914,2,4,1,Semi-Furnished,10395940.69
4350,5,4,1,Unfurnished,37761337.53
1419,1,2,1,Furnished,11565143.66
575,2,2,3,Furnished,2864846.86
2111,2,4,2,Semi-Furnished,11625072.48
3930,5,4,3,Semi-Furnished,11323719.8
625,1,3,2,Furnished,4871581.74
2157,3,2,2,Unfurnished,17652236.56
3005,4,3,2,Furnished,23993972.25
3875,2,3,2,Furnished,28175055.79
2841,1,1,2,Unfurnished,13485932.75
2353,4,2,2,Furnished,14764412.08
3143,5,2,3,Semi-Furnished,17133035.9
2212,4,2,1,Furnished,14752671.79
4495,5,3,3,Furnished,15028875.69
596,1,1,1,Unfurnished,1827302.35
2550,4,4,2,Semi-Furnished,20853882.83
2015,2,1,1,Furnished,5254113.88
2223,5,1,1,Semi-Furnished,8011915.73
3607,2,2,3,Semi-Furnished,33208845.36
2396,2,3,3,Semi-Furnished,7055738.77
2791,2,2,1,Semi-Furnished,24491542.22
4811,4,4,2,Unfurnished,31153574.79
1769,3,1,1,Furnished,15202087.41
3206,2,1,2,Unfurnished,10118705.69
4220,4,3,1,Semi-Furnished,34838862.96
3291,1,4,2,Semi-Furnished,26231160.14
3796,2,4,3,Furnished,35445939.78
851,2,4,3,Unfurnished,3838670.89
2348,2,4,3,Unfurnished,8572503.01
1553,5,4,2,Semi-Furnished,12389233.1
591,4,2,1,Furnished,5416227.34
4949,1,3,1,Semi-Furnished,35525453.99
3975,2,2,3,Furnished,29997494.51
1619,2,2,3,Semi-Furnished,8570391.83
1644,1,3,2,Furnished,14561897.34
3208,5,3,2,Furnished,31235943.83
4987,5,4,1,Unfurnished,12404507.25
1160,3,2,2,Furnished,10914307.32
1592,5,3,1,Semi-Furnished,8965767.36
3610,1,3,1,Unfurnished,22701581.19
1929,5,2,1,Furnished,17196792.0
875,3,2,3,Furnished,3610041.19
4619,5,3,1,Semi-Furnished,30219029.05
1702,1,4,1,Furnished,6883472.01
1461,4,3,2,Furnished,3944177.08
4337,1,4,1,Semi-Furnished,30145641.86
2790,2,2,3,Semi-Furnished,8434795.8
2123,1,3,2,Semi-Furnished,20492295.38
3756,5,1,2,Semi-Furnished,36920229.8
4261,3,1,3,Semi-Furnished,19211088.61
3592,2,3,2,Unfurnished,33725721.0
4113,1,3,1,Furnished,18163257.55
1602,3,2,2,Furnished,3387749.2
4639,3,3,1,Unfurnished,13732190.89
3555,2,1,3,Furnished,7590215.24
4162,3,2,2,Unfurnished,15093357.01
4463,3,1,1,Unfurnished,10134497.82
1267,1,3,2,Furnished,6268471.69
3720,4,1,3,Semi-Furnished,20567451.78
1796,1,1,3,Unfurnished,15921304.48
2919,1,4,1,Unfurnished,12096498.86
2133,3,1,1,Semi-Furnished,9318982.14
4251,3,3,3,Unfurnished,30444195.51
4951,5,4,1,Unfurnished,34586902.55
1601,5,4,1,Semi-Furnished,6765606.51
2560,5,3,3,Unfurnished,7967530.42
1882,5,3,1,Furnished,4773609.73
1805,1,2,2,Unfurnished,14095385.66
4424,2,4,3,Furnished,43012871.08
2243,5,3,2,Semi-Furnished,12481994.99
3355,4,4,3,Semi-Furnished,32793434.9
3851,5,1,1,Unfurnished,36155518.12
1172,4,3,3,Unfurnished,8812942.61
3090,3,3,2,Unfurnished,10649245.93
1778,4,1,1,Unfurnished,8299400.28
3806,1,2,1,Unfurnished,21984857.32
1366,3,1,2,Semi-Furnished,12465302.01
1673,1,1,1,Semi-Furnished,9939137.17
1215,5,2,3,Semi-Furnished,5028171.58
1863,4,1,1,Furnished,5041963.13
4069,3,3,1,Unfurnished,29167840.76
1716,1,3,3,Semi-Furnished,6333890.46
4238,4,1,2,Furnished,21286799.47
3468,3,3,3,Furnished,9665027.05
3218,2,1,1,Furnished,22356023.22
2123,5,3,2,Unfurnished,10715481.29
4537,3,2,3,Unfurnished,21281069.96
3690,2,1,3,Furnished,7908933.91
4227,4,3,2,Unfurnished,33577963.21
768,5,3,2,Unfurnished,3508426.22
3969,1,1,2,Semi-Furnished,30823228.68
2878,4,4,2,Furnished,6896648.0
3480,2,1,1,Semi-Furnished,16664267.41
4400,1,4,3,Semi-Furnished,36646272.67
1553,3,1,3,Furnished,11788375.19
3316,5,4,1,Semi-Furnished,10058930.67
2104,3,2,1,Unfurnished,11063749.32
3554,2,2,3,Furnished,7317933.48
3086,5,1,3,Semi-Furnished,18284772.34
4761,5,3,3,Furnished,40672559.82
1413,5,4,3,Furnished,5035696.29
4118,2,3,1,Furnished,26409648.91
4041,3,4,2,Semi-Furnished,37908378.47
3412,4,3,3,Semi-Furnished,9304726.07
4469,5,4,2,Unfurnished,38892530.62
2224,2,3,3,Furnished,11364132.13
4426,1,1,3,Semi-Furnished,12595298.95
3675,5,1,2,Unfurnished,8924734.15
4575,3,2,2,Unfurnished,42047707.03
4376,2,3,3,Semi-Furnished,35456095.95
3062,4,2,3,Furnished,16613735.29
1357,1,4,3,Semi-Furnished,11006564.01
1949,3,4,2,Semi-Furnished,17168567.96
2974,1,1,1,Furnished,20951926.46
652,5,3,1,Unfurnished,1308902.97
3711,2,3,3,Semi-Furnished,35525199.76
2295,5,4,3,Unfurnished,8206426.47
1665,5,3,2,Unfurnished,15478298.05
1867,4,3,1,Semi-Furnished,11197247.27
1642,3,4,3,Unfurnished,9479514.01
1303,4,1,1,Unfurnished,10697823.13
1617,5,2,1,Furnished,9057066.67
2957,5,4,1,Furnished,24538767.81
3105,5,4,1,Semi-Furnished,25598994.56
774,2,1,2,Semi-Furnished,6116704.9
3741,2,2,2,Furnished,34848866.27
4873,4,1,2,Furnished,17429326.06
3972,4,3,1,Unfurnished,35403593.97
3029,1,3,1,Furnished,20887515.0
1778,4,4,2,Furnished,4893395.78
4578,4,2,2,Semi-Furnished,17311459.83
1648,1,4,2,Unfurnished,15848959.94
671,5,3,2,Unfurnished,6649535.53
2915,3,4,3,Semi-Furnished,15502416.26
1951,3,2,1,Furnished,11579241.44
3902,4,2,1,Unfurnished,26446017.15
2789,5,2,1,Unfurnished,18045064.55
3630,5,1,1,Furnished,19421845.11
2750,3,2,1,Semi-Furnished,9193610.28
1562,3,4,1,Semi-Furnished,14494188.91
1678,4,3,1,Semi-Furnished,7277019.94
2103,5,3,1,Furnished,18729551.65
4981,1,2,1,Unfurnished,43735291.07
4054,5,4,2,Semi-Furnished,15940577.22
4749,3,2,2,Unfurnished,20236593.85
4292,1,3,1,Semi-Furnished,28071353.45
1572,2,4,3,Semi-Furnished,6620552.34
3154,3,1,1,Unfurnished,10485644.67
1915,3,3,3,Furnished,6394056.67
1160,1,4,1,Semi-Furnished,5898314.21
2869,4,2,1,Furnished,24774771.84
2267,1,3,3,Semi-Furnished,19677606.52
4468,1,1,1,Furnished,19648499.5
852,1,2,2,Furnished,2144654.62
3617,1,2,3,Semi-Furnished,32508883.87
2359,2,3,2,Unfurnished,15522505.53
1245,5,4,3,Furnished,8130075.35
4834,4,2,2,Furnished,11829939.2
3210,1,3,2,Unfurnished,16504179.57
780,4,3,1,Unfurnished,5751280.21
4702,1,1,1,Unfurnished,33266160.82
1081,2,4,3,Unfurnished,6007741.13
4622,3,2,3,Furnished,12158374.51
3773,2,4,3,Semi-Furnished,9599466.14
4318,5,2,3,Semi-Furnished,10665619.14
1976,2,2,1,Furnished,16462295.68
1391,2,3,3,Semi-Furnished,4080287.98
941,5,2,2,Unfurnished,7368480.0
4669,3,4,2,Unfurnished,11806262.85
4266,5,4,1,Semi-Furnished,26711914.01
1250,5,2,3,Unfurnished,6641795.82
4316,2,2,1,Semi-Furnished,18395666.29
875,2,3,3,Furnished,2107873.0
2924,4,2,3,Furnished,21061743.64
3863,4,1,2,Semi-Furnished,14052418.65
4914,3,1,1,Unfurnished,43601498.71
4188,3,4,3,Furnished,22964906.8
4629,4,2,2,Furnished,16407300.91
1337,2,1,2,Semi-Furnished,5350512.71
4269,3,1,1,Furnished,32025421.71
763,1,1,1,Semi-Furnished,5584199.65
2787,3,1,1,Unfurnished,27763350.99
4126,4,3,2,Semi-Furnished,9528295.91
3721,4,3,3,Unfurnished,20024015.15
2708,1,3,1,Furnished,12370890.24
1383,1,2,1,Semi-Furnished,13259304.26
1910,5,2,3,Unfurnished,16471000.53
2446,2,3,2,Semi-Furnished,8941402.8
2660,1,3,3,Unfurnished,21636452.68
2780,5,1,1,Unfurnished,19025673.56
1163,3,2,3,Unfurnished,4087761.71
2424,5,2,3,Semi-Furnished,11746831.54
2831,5,1,3,Furnished,14105540.19
3529,1,1,1,Furnished,18500862.32
2952,3,1,1,Furnished,15358180.12
2363,4,3,3,Furnished,9428215.92
4803,1,3,3,Semi-Furnished,12760904.38
586,2,1,3,Furnished,3689829.38
1412,2,4,1,Unfurnished,11083047.09
598,4,2,3,Furnished,5892063.56
2294,1,2,1,Furnished,17464788.44
2658,5,4,3,Semi-Furnished,21634090.22
2976,3,4,3,Furnished,26799473.96
4422,4,1,3,Unfurnished,39422938.97
1531,4,4,1,Unfurnished,10007274.91
3700,1,1,3,Semi-Furnished,22706304.66
1041,5,2,3,Unfurnished,6871523.05
2912,4,2,1,Semi-Furnished,8151970.8
616,1,2,3,Furnished,5550228.08
1423,5,1,2,Unfurnished,4534313.02
1449,2,3,3,Furnished,13420512.56
2646,3,4,2,Furnished,12761744.78
3700,1,1,1,Unfurnished,33839214.72
1018,5,1,2,Semi-Furnished,4534657.14
2893,5,4,2,Furnished,11668399.2
3722,2,2,3,Semi-Furnished,35712615.89
3117,1,1,2,Semi-Furnished,27737060.8
4017,1,1,2,Unfurnished,9447462.43
3048,4,4,2,Furnished,8830195.36
4873,5,1,2,Semi-Furnished,25958483.23
3819,1,2,2,Furnished,27874285.49
4398,3,4,2,Semi-Furnished,40488187.81
2069,5,3,3,Unfurnished,4307638.42
1701,5,4,2,Unfurnished,13819348.14
1636,5,1,3,Unfurnished,11102300.6
1827,5,3,1,Semi-Furnished,13614896.32
682,1,4,3,Furnished,6469682.88
3339,4,1,2,Unfurnished,16580555.86
862,1,2,1,Furnished,5028691.51
1857,3,2,2,Semi-Furnished,4836165.56
4553,2,3,3,Furnished,29923511.88
1604,5,1,1,Semi-Furnished,14285144.16
1748,4,2,2,Semi-Furnished,4377372.26
582,4,1,2,Semi-Furnished,5738009.13
1478,1,1,3,Furnished,5897463.38
1587,2,1,1,Unfurnished,12487679.27
4343,3,4,1,Semi-Furnished,23357973.08
640,3,1,1,Semi-Furnished,4697776.06
4011,2,4,2,Furnished,22332549.77
3912,2,4,3,Semi-Furnished,30783402.71
3741,1,2,1,Furnished,17227872.81
3776,3,1,2,Unfurnished,19279249.25
2042,5,3,3,Semi-Furnished,12882605.29
3835,4,4,3,Furnished,15452187.92
4695,3,3,2,Semi-Furnished,15992627.76
1727,3,4,3,Semi-Furnished,7868390.49
1088,1,3,2,Unfurnished,10177390.14
2458,4,3,1,Semi-Furnished,11964298.4
1934,5,3,3,Unfurnished,7091740.34
1084,1,3,2,Furnished,9417085.19
4603,2,4,1,Semi-Furnished,30057012.38
3413,2,3,3,Unfurnished,23597345.75
3995,5,2,3,Furnished,23605582.69
3475,4,3,1,Semi-Furnished,20287232.15
1030,5,4,2,Unfurnished,3600247.25
1401,5,2,3,Furnished,13824326.21
769,4,1,1,Semi-Furnished,7421685.72
2645,1,4,1,Semi-Furnished,23636484.46
1349,1,1,3,Furnished,13178727.37
3563,3,4,1,Furnished,9817083.94
4338,5,3,1,Semi-Furnished,25207917.7
1426,2,4,2,Semi-Furnished,12113912.09
3194,2,4,3,Unfurnished,12149360.56
1635,3,3,2,Unfurnished,14247678.72
2057,1,3,1,Furnished,10606491.53
2547,2,1,1,Furnished,8233019.46
2758,1,4,2,Semi-Furnished,10679894.08
2016,2,2,3,Furnished,4428024.93
4504,4,3,3,Semi-Furnished,27369191.59
2227,4,3,1,Furnished,14811891.5
4955,5,4,1,Unfurnished,46139115.83
4963,2,2,1,Unfurnished,10246965.06
4032,5,3,1,Furnished,24601946.85
2178,1,3,2,Unfurnished,8364725.54
916,2,3,3,Furnished,8387462.12
2920,3,1,3,Furnished,13945014.66
2506,1,1,3,Unfurnished,16133737.15
749,5,3,1,Unfurnished,6659089.32
3591,1,1,2,Semi-Furnished,18392836.83
938,4,2,2,Semi-Furnished,2504832.96
4349,3,2,2,Furnished,24696055.17
4364,4,1,1,Semi-Furnished,27918965.0
1517,1,2,1,Unfurnished,5936153.66
4995,2,3,2,Furnished,49414382.06
2504,5,4,1,Semi-Furnished,5372969.3
1502,1,1,2,Semi-Furnished,13029446.26
3657,5,2,1,Furnished,8350264.98
4945,4,3,1,Semi-Furnished,41235456.52
1913,3,2,3,Unfurnished,5271391.87
3491,1,2,3,Furnished,26248335.2
3294,4,2,3,Furnished,18022985.01
4576,2,1,1,Semi-Furnished,19273633.51
1050,2,4,3,Semi-Furnished,2810424.92
4060,4,1,1,Furnished,13409854.98
942,4,3,3,Furnished,4166274.98
2717,5,2,2,Unfurnished,17326355.83
2184,1,2,1,Semi-Furnished,6798635.47
2767,4,1,1,Semi-Furnished,15526464.76
954,1,1,3,Unfurnished,9234870.89
4945,4,1,1,Furnished,22528847.36
2904,5,4,3,Semi-Furnished,19343632.29
2824,5,3,2,Unfurnished,25446473.05
4930,4,2,3,Semi-Furnished,31856262.09
1538,1,2,2,Semi-Furnished,3602401.2
691,2,3,1,Unfurnished,5493184.62
4630,2,4,3,Unfurnished,18209943.29
2593,5,2,3,Semi-Furnished,20740312.81
4096,1,3,1,Furnished,11730443.0
3814,4,4,2,Unfurnished,37311712.35
1277,5,4,3,Furnished,12425711.5
4786,5,4,3,Unfurnished,45303025.34
4331,3,4,1,Furnished,35210369.47
3381,2,3,3,Unfurnished,14550131.87
1274,1,3,1,Furnished,10621723.9
3376,4,2,2,Semi-Furnished,10573952.03
1513,3,4,3,Unfurnished,7968393.92
742,2,1,1,Unfurnished,6189708.7
2188,2,3,1,Unfurnished,6334197.33
4322,1,2,3,Semi-Furnished,23790565.04
2765,3,3,1,Unfurnished,24014442.4
1503,4,2,2,Unfurnished,11988582.01
4757,3,1,2,Semi-Furnished,19552602.92
1417,3,2,2,Semi-Furnished,6327542.05
4799,3,3,1,Furnished,34691102.42
1574,4,4,1,Unfurnished,15501456.59
3927,1,4,2,Furnished,15732477.28
2561,4,1,1,Semi-Furnished,6582698.88
3650,3,1,3,Furnished,10067904.87
4316,5,1,3,Semi-Furnished,18652274.79
3822,4,2,3,Furnished,8651263.76
1235,2,1,1,Semi-Furnished,3884787.74
3514,2,1,2,Semi-Furnished,19174220.16
1711,3,3,3,Semi-Furnished,12708179.47
3210,1,3,1,Furnished,31507351.37
4612,4,1,1,Semi-Furnished,30536552.13
1764,5,4,2,Semi-Furnished,12720996.96
1864,3,2,1,Furnished,3752794.97
838,4,1,3,Furnished,6677952.02
1933,4,2,2,Furnished,5819689.38
2233,2,3,1,Semi-Furnished,9658129.09
3174,2,1,1,Semi-Furnished,26175836.31
665,1,1,1,Furnished,5279585.59
3161,5,1,2,Furnished,26915767.25
3968,3,2,2,Semi-Furnished,23626877.56
2150,2,2,1,Semi-Furnished,12198454.97
1232,1,3,1,Furnished,9542919.52
4681,4,2,1,Semi-Furnished,40976647.06
2549,3,1,2,Semi-Furnished,5330173.36
4216,1,2,2,Unfurnished,20130387.24
1920,4,2,1,Furnished,10814997.03
2345,1,3,3,Furnished,8134798.08
1365,2,2,2,Unfurnished,5975724.42
2676,1,3,1,Furnished,13748969.19
1780,5,1,3,Unfurnished,15866054.16
1758,3,2,3,Semi-Furnished,15240500.28
4657,5,3,3,Furnished,23274628.95
4124,4,2,3,Unfurnished,33331024.41
1280,1,2,3,Furnished,10220003.64
3465,1,4,1,Furnished,28589225.84
3795,1,4,3,Furnished,15321052.61
721,5,2,1,Semi-Furnished,7038951.71
919,1,3,1,Furnished,6058177.02
2503,1,2,2,Furnished,20745444.07
2032,1,4,1,Unfurnished,17444466.19
1521,5,2,2,Semi-Furnished,14512994.77
2337,3,2,2,Furnished,20130877.25
3665,4,1,3,Unfurnished,8365451.51
2273,1,4,2,Furnished,7369856.07
2492,1,1,1,Semi-Furnished,7179521.35
1334,3,3,1,Unfurnished,13204511.5
1446,5,4,3,Semi-Furnished,13291199.1
4499,2,2,1,Semi-Furnished,17665615.23
2145,4,3,3,Semi-Furnished,4324829.34
3235,2,2,1,Unfurnished,16323159.93
1050,1,1,2,Unfurnished,2382270.27
3572,3,3,1,Furnished,27802646.43
3730,5,3,1,Furnished,26747716.31
2015,2,2,2,Semi-Furnished,6298067.39
1584,5,4,2,Furnished,7134943.3
4955,3,2,1,Unfurnished,19781566.5
2131,3,1,2,Furnished,7741098.36
4362,2,2,3,Semi-Furnished,12628508.29
1995,1,3,1,Semi-Furnished,6298243.08
1079,3,4,1,Unfurnished,9910303.07
3109,4,4,2,Unfurnished,30130014.2
4713,4,1,3,Furnished,28390127.66
1297,3,3,2,Semi-Furnished,11956506.28
1444,4,4,1,Semi-Furnished,11378124.03
2784,1,2,3,Unfurnished,16678068.87
1457,3,4,3,Furnished,14089363.28
1160,3,4,3,Semi-Furnished,11249831.74
2970,5,3,2,Semi-Furnished,11047454.19
954,2,3,3,Semi-Furnished,2978010.8
3146,4,4,3,Semi-Furnished,27932987.43
2264,4,4,1,Furnished,14185879.4
1572,4,1,2,Unfurnished,12475931.56
621,1,2,2,Furnished,1350453.24
1337,3,1,1,Unfurnished,13084482.91
2654,3,1,2,Semi-Furnished,13902404.18
4767,1,3,1,Unfurnished,37982763.66
1932,5,3,2,Semi-Furnished,4745372.32
3558,1,4,1,Unfurnished,8580540.39
4931,3,3,3,Furnished,33577708.7
1215,2,4,3,Semi-Furnished,9042682.12
906,2,3,3,Furnished,2546020.34
608,1,3,3,Furnished,5480083.64
2648,5,3,1,Furnished,24752471.28
3125,5,3,2,Unfurnished,20254514.5
4708,5,1,1,Semi-Furnished,12160102.09
759,5,2,1,Furnished,5273352.91
753,2,2,3,Furnished,2544470.32
4311,4,1,3,Furnished,21772135.82
2251,4,3,2,Semi-Furnished,19403082.25
4093,3,2,2,Furnished,37559578.88
3046,3,1,2,Furnished,14426921.32
4577,3,2,2,Furnished,33239384.35
1822,1,4,2,Furnished,11316891.27
3614,5,2,3,Semi-Furnished,14956921.15
915,2,4,3,Furnished,5652806.12
1485,4,4,2,Furnished,10942892.32
2771,4,4,3,Unfurnished,25058236.57
3791,4,4,1,Unfurnished,23617847.27
3888,5,1,3,Furnished,9189159.2
